threeday_yrmo,threeday_yr,year,dayofyear,varvartemp_avg150toBot_anom
3732,3732,2009,35,-0.4
3733,3733,2009,38,-0.4
3734,3734,2009,41,-0.4
3735,3735,2009,44,-0.4
3736,3736,2009,47,-0.4
3737,3737,2009,50,-0.4
3738,3738,2009,53,-0.4
3739,3739,2009,56,-0.4
3740,3740,2009,59,-0.4
3741,3741,2009,62,-0.4
3742,3742,2009,65,-0.4
3743,3743,2009,68,-0.4
3744,3744,2009,71,-0.4
3745,3745,2009,74,-0.4
3746,3746,2009,77,-0.4
3747,3747,2009,80,-0.4
3748,3748,2009,83,-0.4
3749,3749,2009,86,-0.5
3750,3750,2009,89,-0.5
3751,3751,2009,92,-0.5
3752,3752,2009,95,-0.5
3753,3753,2009,98,-0.5
3754,3754,2009,101,-0.5
3755,3755,2009,104,-0.5
3756,3756,2009,107,-0.5
3757,3757,2009,110,-0.5
3758,3758,2009,113,-0.5
3759,3759,2009,116,-0.5
3760,3760,2009,119,-0.5
3761,3761,2009,122,-0.5
3762,3762,2009,125,-0.5
3763,3763,2009,128,-0.5
3764,3764,2009,131,-0.5
3765,3765,2009,134,-0.5
3766,3766,2009,137,-0.5
3767,3767,2009,140,-0.5
3768,3768,2009,143,-0.5
3769,3769,2009,146,-0.5
3770,3770,2009,149,-0.5
3771,3771,2009,152,-0.5
3772,3772,2009,155,-0.5
3773,3773,2009,158,-0.5
3774,3774,2009,161,-0.5
3775,3775,2009,164,-0.5
3776,3776,2009,167,-0.5
3777,3777,2009,170,-0.5
3778,3778,2009,173,-0.5
3779,3779,2009,176,-0.4
3780,3780,2009,179,-0.5
3781,3781,2009,182,-0.5
3782,3782,2009,185,-0.5
3783,3783,2009,188,-0.5
3784,3784,2009,191,-0.5
3785,3785,2009,194,-0.5
3786,3786,2009,197,-0.5
3787,3787,2009,200,-0.5
3788,3788,2009,203,-0.4
3789,3789,2009,206,-0.4
3790,3790,2009,209,-0.4
3791,3791,2009,212,-0.4
3792,3792,2009,215,-0.4
3793,3793,2009,218,-0.4
3794,3794,2009,221,-0.4
3795,3795,2009,224,-0.4
3796,3796,2009,227,-0.4
3797,3797,2009,230,-0.4
3798,3798,2009,233,-0.3
3799,3799,2009,236,-0.3
3800,3800,2009,239,-0.3
3801,3801,2009,242,-0.3
3802,3802,2009,245,-0.3
3803,3803,2009,248,-0.3
3804,3804,2009,251,-0.3
3805,3805,2009,254,-0.3
3806,3806,2009,257,-0.3
3807,3807,2009,260,-0.3
3808,3808,2009,263,-0.2
3809,3809,2009,266,-0.2
3810,3810,2009,269,-0.2
3811,3811,2009,272,-0.3
3812,3812,2009,275,-0.3
3813,3813,2009,278,-0.2
3814,3814,2009,281,-0.2
3815,3815,2009,284,-0.2
3816,3816,2009,287,-0.1
3817,3817,2009,290,-0.1
3818,3818,2009,293,-0.1
3819,3819,2009,296,-0.1
3820,3820,2009,299,-0.1
3821,3821,2009,302,-0.1
3822,3822,2009,305,-0.1
3823,3823,2009,308,-0.1
3824,3824,2009,311,-0.1
3825,3825,2009,314,-0.1
3826,3826,2009,317,-0.1
3827,3827,2009,320,-0.1
3828,3828,2009,323,-0.1
3829,3829,2009,326,-0.1
3830,3830,2009,329,-0.1
3831,3831,2009,332,-0.1
3832,3832,2009,335,-0.1
3833,3833,2009,338,-0.1
3834,3834,2009,341,-0.1
3835,3835,2009,344,-0.1
3836,3836,2009,347,-0.1
3837,3837,2009,350,-0.1
3838,3838,2009,353,-0.1
3839,3839,2009,356,-0.1
3840,3840,2009,363,-0.1
3841,3841,2010,2,-0.1
3842,3842,2010,5,-0.1
3843,3843,2010,8,-0.1
3844,3844,2010,11,-0.1
3845,3845,2010,14,-0.1
3846,3846,2010,17,-0.1
3847,3847,2010,20,-0.1
3848,3848,2010,23,-0.1
3849,3849,2010,26,-0.1
3850,3850,2010,29,-0.1
3851,3851,2010,32,-0.1
3852,3852,2010,35,-0.1
3853,3853,2010,38,-0.0
3854,3854,2010,41,-0.0
3855,3855,2010,44,-0.0
3856,3856,2010,47,-0.0
3857,3857,2010,50,-0.0
3858,3858,2010,53,-0.0
3859,3859,2010,56,-0.0
3860,3860,2010,59,0.0
3861,3861,2010,62,0.0
3862,3862,2010,65,0.0
3863,3863,2010,68,0.0
3864,3864,2010,71,0.0
3865,3865,2010,74,0.0
3866,3866,2010,77,0.0
3867,3867,2010,80,0.0
3868,3868,2010,83,0.0
3869,3869,2010,86,0.0
3870,3870,2010,89,0.0
3871,3871,2010,92,0.0
3872,3872,2010,95,0.0
3873,3873,2010,98,0.0
3874,3874,2010,101,0.0
3875,3875,2010,104,0.0
3876,3876,2010,107,0.0
3877,3877,2010,110,0.0
3878,3878,2010,113,0.0
3879,3879,2010,116,0.1
3880,3880,2010,119,0.1
3881,3881,2010,122,0.1
3882,3882,2010,125,0.1
3883,3883,2010,128,0.1
3884,3884,2010,131,0.1
3885,3885,2010,134,0.1
3886,3886,2010,137,0.1
3887,3887,2010,140,0.1
3888,3888,2010,143,0.1
3889,3889,2010,146,0.1
3890,3890,2010,149,0.1
3891,3891,2010,152,0.1
3892,3892,2010,155,0.0
3893,3893,2010,158,0.0
3894,3894,2010,161,0.0
3895,3895,2010,164,0.1
3896,3896,2010,167,0.1
3897,3897,2010,170,0.0
3898,3898,2010,173,0.0
3899,3899,2010,176,0.1
3900,3900,2010,179,0.1
3901,3901,2010,182,0.1
3902,3902,2010,185,0.0
3903,3903,2010,188,0.0
3904,3904,2010,191,0.0
3905,3905,2010,194,0.1
3906,3906,2010,197,0.1
3907,3907,2010,200,0.1
3908,3908,2010,203,0.0
3909,3909,2010,206,0.1
3910,3910,2010,209,0.1
3911,3911,2010,212,0.0
3912,3912,2010,215,0.0
3913,3913,2010,218,0.0
3914,3914,2010,221,0.1
3915,3915,2010,224,0.1
3916,3916,2010,227,0.1
3917,3917,2010,230,0.1
3918,3918,2010,233,0.1
3919,3919,2010,236,0.1
3920,3920,2010,239,0.1
3921,3921,2010,242,0.1
3922,3922,2010,245,0.1
3923,3923,2010,248,0.1
3924,3924,2010,251,0.1
3925,3925,2010,254,0.1
3926,3926,2010,257,0.1
3927,3927,2010,260,0.1
3928,3928,2010,263,0.1
3929,3929,2010,266,0.1
3930,3930,2010,269,0.1
3931,3931,2010,272,0.1
3932,3932,2010,275,0.1
3933,3933,2010,278,0.1
3934,3934,2010,281,0.1
3935,3935,2010,284,0.1
3936,3936,2010,287,0.1
3937,3937,2010,290,0.1
3938,3938,2010,293,0.1
3939,3939,2010,296,0.1
3940,3940,2010,299,0.1
3941,3941,2010,302,0.1
3942,3942,2010,305,0.1
3943,3943,2010,308,0.1
3944,3944,2010,311,0.1
3945,3945,2010,314,0.1
3946,3946,2010,317,0.1
3947,3947,2010,320,0.1
3948,3948,2010,323,0.1
3949,3949,2010,326,0.1
3950,3950,2010,329,0.1
3951,3951,2010,332,0.1
3952,3952,2010,335,0.1
3953,3953,2010,338,0.1
3954,3954,2010,341,0.1
3955,3955,2010,344,0.1
3956,3956,2010,347,0.1
3957,3957,2010,350,0.1
3958,3958,2010,353,0.1
3959,3959,2010,356,0.1
3960,3960,2010,363,0.1
3961,3961,2011,2,0.0
3962,3962,2011,5,0.0
3963,3963,2011,8,0.1
3964,3964,2011,11,0.1
3965,3965,2011,14,0.1
3966,3966,2011,17,0.1
3967,3967,2011,20,0.1
3968,3968,2011,23,0.1
3969,3969,2011,26,0.1
3970,3970,2011,29,0.1
3971,3971,2011,32,0.1
3972,3972,2011,35,0.1
3973,3973,2011,38,0.1
3974,3974,2011,41,0.1
3975,3975,2011,44,0.1
3976,3976,2011,47,0.1
3977,3977,2011,50,0.1
3978,3978,2011,53,0.1
3979,3979,2011,56,0.0
3980,3980,2011,59,0.0
3981,3981,2011,62,0.1
3982,3982,2011,65,0.1
3983,3983,2011,68,0.1
3984,3984,2011,71,0.1
3985,3985,2011,74,0.1
3986,3986,2011,77,0.1
3987,3987,2011,80,0.0
3988,3988,2011,83,0.0
3989,3989,2011,86,0.0
3990,3990,2011,89,0.0
3991,3991,2011,92,0.0
3992,3992,2011,95,0.0
3993,3993,2011,98,0.0
3994,3994,2011,101,0.0
3995,3995,2011,104,0.0
3996,3996,2011,107,0.0
3997,3997,2011,110,0.0
3998,3998,2011,113,0.0
3999,3999,2011,116,0.0
4000,4000,2011,119,0.0
4001,4001,2011,122,0.0
4002,4002,2011,125,0.0
4003,4003,2011,128,0.0
4004,4004,2011,131,0.0
4005,4005,2011,134,0.0
4006,4006,2011,137,0.0
4007,4007,2011,140,0.0
4008,4008,2011,143,0.0
4009,4009,2011,146,-0.0
4010,4010,2011,149,-0.0
4011,4011,2011,152,-0.0
4012,4012,2011,155,-0.0
4013,4013,2011,158,-0.0
4014,4014,2011,161,-0.0
4015,4015,2011,164,-0.0
4016,4016,2011,167,-0.0
4017,4017,2011,170,-0.0
4018,4018,2011,173,-0.0
4019,4019,2011,176,-0.1
4020,4020,2011,179,-0.1
4021,4021,2011,182,-0.0
4022,4022,2011,185,-0.0
4023,4023,2011,188,-0.0
4024,4024,2011,191,-0.0
4025,4025,2011,194,-0.0
4026,4026,2011,197,-0.0
4027,4027,2011,200,-0.1
4028,4028,2011,203,-0.1
4029,4029,2011,206,-0.1
4030,4030,2011,209,-0.1
4031,4031,2011,212,-0.1
4032,4032,2011,215,-0.1
4033,4033,2011,218,-0.1
4034,4034,2011,221,-0.1
4035,4035,2011,224,-0.1
4036,4036,2011,227,-0.1
4037,4037,2011,230,-0.1
4038,4038,2011,233,-0.1
4039,4039,2011,236,-0.1
4040,4040,2011,239,-0.1
4041,4041,2011,242,-0.1
4042,4042,2011,245,-0.1
4043,4043,2011,248,-0.1
4044,4044,2011,251,-0.2
4045,4045,2011,254,-0.2
4046,4046,2011,257,-0.2
4047,4047,2011,260,-0.2
4048,4048,2011,263,-0.2
4049,4049,2011,266,-0.2
4050,4050,2011,269,-0.2
4051,4051,2011,272,-0.2
4052,4052,2011,275,-0.2
4053,4053,2011,278,-0.2
4054,4054,2011,281,-0.2
4055,4055,2011,284,-0.2
4056,4056,2011,287,-0.2
4057,4057,2011,290,-0.2
4058,4058,2011,293,-0.2
4059,4059,2011,296,-0.3
4060,4060,2011,299,-0.3
4061,4061,2011,302,-0.2
4062,4062,2011,305,-0.2
4063,4063,2011,308,-0.3
4064,4064,2011,311,-0.3
4065,4065,2011,314,-0.3
4066,4066,2011,317,-0.3
4067,4067,2011,320,-0.3
4068,4068,2011,323,-0.3
4069,4069,2011,326,-0.3
4070,4070,2011,329,-0.3
4071,4071,2011,332,-0.3
4072,4072,2011,335,-0.3
4073,4073,2011,338,-0.3
4074,4074,2011,341,-0.3
4075,4075,2011,344,-0.3
4076,4076,2011,347,-0.3
4077,4077,2011,350,-0.3
4078,4078,2011,353,-0.3
4079,4079,2011,356,-0.3
4080,4080,2011,363,-0.3
4081,4081,2012,2,-0.3
4082,4082,2012,5,-0.3
4083,4083,2012,8,-0.3
4084,4084,2012,11,-0.3
4085,4085,2012,14,-0.3
4086,4086,2012,17,-0.3
4087,4087,2012,20,-0.3
4088,4088,2012,23,-0.3
4089,4089,2012,26,-0.3
4090,4090,2012,29,-0.3
4091,4091,2012,32,-0.3
4092,4092,2012,35,-0.3
4093,4093,2012,38,-0.3
4094,4094,2012,41,-0.3
4095,4095,2012,44,-0.3
4096,4096,2012,47,-0.3
4097,4097,2012,50,-0.3
4098,4098,2012,53,-0.3
4099,4099,2012,56,-0.3
4100,4100,2012,59,-0.3
4101,4101,2012,62,-0.3
4102,4102,2012,65,-0.3
4103,4103,2012,68,-0.3
4104,4104,2012,71,-0.3
4105,4105,2012,74,-0.3
4106,4106,2012,77,-0.2
4107,4107,2012,80,-0.3
4108,4108,2012,83,-0.3
4109,4109,2012,86,-0.3
4110,4110,2012,89,-0.3
4111,4111,2012,92,-0.3
4112,4112,2012,95,-0.3
4113,4113,2012,98,-0.3
4114,4114,2012,101,-0.3
4115,4115,2012,104,-0.3
4116,4116,2012,107,-0.3
4117,4117,2012,110,-0.3
4118,4118,2012,113,-0.3
4119,4119,2012,116,-0.3
4120,4120,2012,119,-0.3
4121,4121,2012,122,-0.3
4122,4122,2012,125,-0.3
4123,4123,2012,128,-0.3
4124,4124,2012,131,-0.3
4125,4125,2012,134,-0.3
4126,4126,2012,137,-0.3
4127,4127,2012,140,-0.3
4128,4128,2012,143,-0.3
4129,4129,2012,146,-0.3
4130,4130,2012,149,-0.3
4131,4131,2012,152,-0.3
4132,4132,2012,155,-0.3
4133,4133,2012,158,-0.3
4134,4134,2012,161,-0.3
4135,4135,2012,164,-0.3
4136,4136,2012,167,-0.3
4137,4137,2012,170,-0.3
4138,4138,2012,173,-0.3
4139,4139,2012,176,-0.3
4140,4140,2012,179,-0.3
4141,4141,2012,182,-0.3
4142,4142,2012,185,-0.3
4143,4143,2012,188,-0.3
4144,4144,2012,191,-0.3
4145,4145,2012,194,-0.3
4146,4146,2012,197,-0.3
4147,4147,2012,200,-0.3
4148,4148,2012,203,-0.3
4149,4149,2012,206,-0.3
4150,4150,2012,209,-0.3
4151,4151,2012,212,-0.3
4152,4152,2012,215,-0.3
4153,4153,2012,218,-0.3
4154,4154,2012,221,-0.3
4155,4155,2012,224,-0.3
4156,4156,2012,227,-0.3
4157,4157,2012,230,-0.3
4158,4158,2012,233,-0.3
4159,4159,2012,236,-0.3
4160,4160,2012,239,-0.2
4161,4161,2012,242,-0.2
4162,4162,2012,245,-0.2
4163,4163,2012,248,-0.2
4164,4164,2012,251,-0.2
4165,4165,2012,254,-0.3
4166,4166,2012,257,-0.3
4167,4167,2012,260,-0.2
4168,4168,2012,263,-0.2
4169,4169,2012,266,-0.2
4170,4170,2012,269,-0.2
4171,4171,2012,272,-0.2
4172,4172,2012,275,-0.2
4173,4173,2012,278,-0.2
4174,4174,2012,281,-0.2
4175,4175,2012,284,-0.2
4176,4176,2012,287,-0.2
4177,4177,2012,290,-0.2
4178,4178,2012,293,-0.2
4179,4179,2012,296,-0.2
4180,4180,2012,299,-0.2
4181,4181,2012,302,-0.2
4182,4182,2012,305,-0.2
4183,4183,2012,308,-0.2
4184,4184,2012,311,-0.2
4185,4185,2012,314,-0.2
4186,4186,2012,317,-0.2
4187,4187,2012,320,-0.2
4188,4188,2012,323,-0.2
4189,4189,2012,326,-0.2
4190,4190,2012,329,-0.2
4191,4191,2012,332,-0.2
4192,4192,2012,335,-0.2
4193,4193,2012,338,-0.2
4194,4194,2012,341,-0.2
4195,4195,2012,344,-0.2
4196,4196,2012,347,-0.2
4197,4197,2012,350,-0.2
4198,4198,2012,353,-0.1
4199,4199,2012,356,-0.1
4200,4200,2012,363,-0.1
4201,4201,2013,2,-0.1
4202,4202,2013,5,-0.1
4203,4203,2013,8,-0.1
4204,4204,2013,11,-0.1
4205,4205,2013,14,-0.1
4206,4206,2013,17,-0.1
4207,4207,2013,20,-0.1
4208,4208,2013,23,-0.1
4209,4209,2013,26,-0.1
4210,4210,2013,29,-0.1
4211,4211,2013,32,-0.1
4212,4212,2013,35,-0.1
4213,4213,2013,38,-0.1
4214,4214,2013,41,-0.1
4215,4215,2013,44,-0.1
4216,4216,2013,47,-0.1
4217,4217,2013,50,-0.1
4218,4218,2013,53,-0.1
4219,4219,2013,56,-0.1
4220,4220,2013,59,-0.1
4221,4221,2013,62,-0.1
4222,4222,2013,65,-0.1
4223,4223,2013,68,-0.1
4224,4224,2013,71,-0.1
4225,4225,2013,74,-0.1
4226,4226,2013,77,-0.1
4227,4227,2013,80,-0.1
4228,4228,2013,83,-0.1
4229,4229,2013,86,-0.1
4230,4230,2013,89,-0.1
4231,4231,2013,92,-0.1
4232,4232,2013,95,-0.1
4233,4233,2013,98,-0.1
4234,4234,2013,101,-0.1
4235,4235,2013,104,-0.1
4236,4236,2013,107,-0.1
4237,4237,2013,110,-0.1
4238,4238,2013,113,-0.1
4239,4239,2013,116,-0.1
4240,4240,2013,119,-0.1
4241,4241,2013,122,-0.1
4242,4242,2013,125,-0.1
4243,4243,2013,128,-0.1
4244,4244,2013,131,-0.1
4245,4245,2013,134,-0.1
4246,4246,2013,137,-0.1
4247,4247,2013,140,-0.1
4248,4248,2013,143,-0.1
4249,4249,2013,146,-0.1
4250,4250,2013,149,-0.1
4251,4251,2013,152,-0.1
4252,4252,2013,155,-0.1
4253,4253,2013,158,-0.1
4254,4254,2013,161,-0.1
4255,4255,2013,164,-0.1
4256,4256,2013,167,-0.1
4257,4257,2013,170,-0.1
4258,4258,2013,173,-0.1
4259,4259,2013,176,-0.0
4260,4260,2013,179,-0.0
4261,4261,2013,182,-0.1
4262,4262,2013,185,-0.1
4263,4263,2013,188,-0.1
4264,4264,2013,191,-0.1
4265,4265,2013,194,-0.1
4266,4266,2013,197,-0.0
4267,4267,2013,200,-0.1
4268,4268,2013,203,-0.0
4269,4269,2013,206,0.0
4270,4270,2013,209,0.0
4271,4271,2013,212,-0.0
4272,4272,2013,215,-0.0
4273,4273,2013,218,-0.0
4274,4274,2013,221,-0.0
4275,4275,2013,224,0.0
4276,4276,2013,227,0.0
4277,4277,2013,230,0.0
4278,4278,2013,233,0.0
4279,4279,2013,236,0.1
4280,4280,2013,239,0.0
4281,4281,2013,242,0.0
4282,4282,2013,245,-0.0
4283,4283,2013,248,0.0
4284,4284,2013,251,0.0
4285,4285,2013,254,0.0
4286,4286,2013,257,0.0
4287,4287,2013,260,0.1
4288,4288,2013,263,0.1
4289,4289,2013,266,0.1
4290,4290,2013,269,0.1
4291,4291,2013,272,0.0
4292,4292,2013,275,0.0
4293,4293,2013,278,0.1
4294,4294,2013,281,0.1
4295,4295,2013,284,0.1
4296,4296,2013,287,0.1
4297,4297,2013,290,0.1
4298,4298,2013,293,0.1
4299,4299,2013,296,0.1
4300,4300,2013,299,0.1
4301,4301,2013,302,0.0
4302,4302,2013,305,0.0
4303,4303,2013,308,0.1
4304,4304,2013,311,0.1
4305,4305,2013,314,0.1
4306,4306,2013,317,0.1
4307,4307,2013,320,0.1
4308,4308,2013,323,0.1
4309,4309,2013,326,0.1
4310,4310,2013,329,0.1
4311,4311,2013,332,0.1
4312,4312,2013,335,0.1
4313,4313,2013,338,0.1
4314,4314,2013,341,0.1
4315,4315,2013,344,0.0
4316,4316,2013,347,0.0
4317,4317,2013,350,0.0
4318,4318,2013,353,0.0
4319,4319,2013,356,0.0
4320,4320,2013,363,0.0
4321,4321,2014,2,0.0
4322,4322,2014,5,0.0
4323,4323,2014,8,0.0
4324,4324,2014,11,0.0
4325,4325,2014,14,0.0
4326,4326,2014,17,0.0
4327,4327,2014,20,0.0
4328,4328,2014,23,0.0
4329,4329,2014,26,0.0
4330,4330,2014,29,0.0
4331,4331,2014,32,0.0
4332,4332,2014,35,0.0
4333,4333,2014,38,0.0
4334,4334,2014,41,0.0
4335,4335,2014,44,0.0
4336,4336,2014,47,-0.0
4337,4337,2014,50,-0.0
4338,4338,2014,53,-0.1
4339,4339,2014,56,-0.1
4340,4340,2014,59,-0.1
4341,4341,2014,62,-0.1
4342,4342,2014,65,-0.1
4343,4343,2014,68,-0.1
4344,4344,2014,71,-0.1
4345,4345,2014,74,-0.1
4346,4346,2014,77,-0.1
4347,4347,2014,80,-0.1
4348,4348,2014,83,-0.1
4349,4349,2014,86,-0.1
4350,4350,2014,89,-0.1
4351,4351,2014,92,-0.1
4352,4352,2014,95,-0.1
4353,4353,2014,98,-0.1
4354,4354,2014,101,-0.1
4355,4355,2014,104,-0.1
4356,4356,2014,107,-0.1
4357,4357,2014,110,-0.1
4358,4358,2014,113,-0.1
4359,4359,2014,116,-0.1
4360,4360,2014,119,-0.1
4361,4361,2014,122,-0.1
4362,4362,2014,125,-0.1
4363,4363,2014,128,-0.1
4364,4364,2014,131,-0.1
4365,4365,2014,134,-0.1
4366,4366,2014,137,-0.1
4367,4367,2014,140,-0.1
4368,4368,2014,143,-0.1
4369,4369,2014,146,-0.1
4370,4370,2014,149,-0.1
4371,4371,2014,152,-0.1
4372,4372,2014,155,-0.1
4373,4373,2014,158,-0.1
4374,4374,2014,161,-0.1
4375,4375,2014,164,-0.1
4376,4376,2014,167,-0.1
4377,4377,2014,170,-0.1
4378,4378,2014,173,-0.1
4379,4379,2014,176,-0.1
4380,4380,2014,179,-0.1
4381,4381,2014,182,-0.1
4382,4382,2014,185,-0.1
4383,4383,2014,188,-0.1
4384,4384,2014,191,-0.1
4385,4385,2014,194,-0.0
4386,4386,2014,197,-0.0
4387,4387,2014,200,-0.0
4388,4388,2014,203,-0.0
4389,4389,2014,206,-0.0
4390,4390,2014,209,-0.0
4391,4391,2014,212,-0.0
4392,4392,2014,215,-0.0
4393,4393,2014,218,-0.1
4394,4394,2014,221,-0.0
4395,4395,2014,224,0.0
4396,4396,2014,227,0.0
4397,4397,2014,230,0.0
4398,4398,2014,233,-0.0
4399,4399,2014,236,-0.0
4400,4400,2014,239,-0.0
4401,4401,2014,242,0.0
4402,4402,2014,245,0.0
4403,4403,2014,248,0.0
4404,4404,2014,251,0.1
4405,4405,2014,254,0.1
4406,4406,2014,257,0.1
4407,4407,2014,260,0.1
4408,4408,2014,263,0.0
4409,4409,2014,266,0.0
4410,4410,2014,269,0.1
4411,4411,2014,272,0.1
4412,4412,2014,275,0.1
4413,4413,2014,278,0.1
4414,4414,2014,281,0.1
4415,4415,2014,284,0.1
4416,4416,2014,287,0.1
4417,4417,2014,290,0.1
4418,4418,2014,293,0.1
4419,4419,2014,296,0.1
4420,4420,2014,299,0.1
4421,4421,2014,302,0.1
4422,4422,2014,305,0.1
4423,4423,2014,308,0.1
4424,4424,2014,311,0.1
4425,4425,2014,314,0.1
4426,4426,2014,317,0.1
4427,4427,2014,320,0.1
4428,4428,2014,323,0.1
4429,4429,2014,326,0.1
4430,4430,2014,329,0.1
4431,4431,2014,332,0.1
4432,4432,2014,335,0.1
4433,4433,2014,338,0.1
4434,4434,2014,341,0.1
4435,4435,2014,344,0.1
4436,4436,2014,347,0.1
4437,4437,2014,350,0.1
4438,4438,2014,353,0.1
4439,4439,2014,356,0.2
4440,4440,2014,363,0.2
4441,4441,2015,2,0.2
4442,4442,2015,5,0.2
4443,4443,2015,8,0.2
4444,4444,2015,11,0.2
4445,4445,2015,14,0.2
4446,4446,2015,17,0.2
4447,4447,2015,20,0.2
4448,4448,2015,23,0.2
4449,4449,2015,26,0.2
4450,4450,2015,29,0.2
4451,4451,2015,32,0.2
4452,4452,2015,35,0.3
4453,4453,2015,38,0.3
4454,4454,2015,41,0.3
4455,4455,2015,44,0.3
4456,4456,2015,47,0.3
4457,4457,2015,50,0.3
4458,4458,2015,53,0.3
4459,4459,2015,56,0.3
4460,4460,2015,59,0.3
4461,4461,2015,62,0.3
4462,4462,2015,65,0.3
4463,4463,2015,68,0.4
4464,4464,2015,71,0.4
4465,4465,2015,74,0.4
4466,4466,2015,77,0.4
4467,4467,2015,80,0.4
4468,4468,2015,83,0.4
4469,4469,2015,86,0.4
4470,4470,2015,89,0.4
4471,4471,2015,92,0.4
4472,4472,2015,95,0.4
4473,4473,2015,98,0.4
4474,4474,2015,101,0.4
4475,4475,2015,104,0.4
4476,4476,2015,107,0.4
4477,4477,2015,110,0.4
4478,4478,2015,113,0.4
4479,4479,2015,116,0.4
4480,4480,2015,119,0.4
4481,4481,2015,122,0.4
4482,4482,2015,125,0.4
4483,4483,2015,128,0.4
4484,4484,2015,131,0.4
4485,4485,2015,134,0.4
4486,4486,2015,137,0.4
4487,4487,2015,140,0.5
4488,4488,2015,143,0.5
4489,4489,2015,146,0.5
4490,4490,2015,149,0.4
4491,4491,2015,152,0.4
4492,4492,2015,155,0.4
4493,4493,2015,158,0.5
4494,4494,2015,161,0.5
4495,4495,2015,164,0.5
4496,4496,2015,167,0.5
4497,4497,2015,170,0.5
4498,4498,2015,173,0.5
4499,4499,2015,176,0.5
4500,4500,2015,179,0.4
4501,4501,2015,182,0.4
4502,4502,2015,185,0.5
4503,4503,2015,188,0.5
4504,4504,2015,191,0.5
4505,4505,2015,194,0.5
4506,4506,2015,197,0.5
4507,4507,2015,200,0.5
4508,4508,2015,203,0.5
4509,4509,2015,206,0.5
4510,4510,2015,209,0.4
4511,4511,2015,212,0.5
4512,4512,2015,215,0.5
4513,4513,2015,218,0.5
4514,4514,2015,221,0.5
4515,4515,2015,224,0.5
4516,4516,2015,227,0.5
4517,4517,2015,230,0.5
4518,4518,2015,233,0.5
4519,4519,2015,236,0.4
4520,4520,2015,239,0.4
4521,4521,2015,242,0.5
4522,4522,2015,245,0.5
4523,4523,2015,248,0.5
4524,4524,2015,251,0.5
4525,4525,2015,254,0.5
4526,4526,2015,257,0.5
4527,4527,2015,260,0.5
4528,4528,2015,263,0.5
4529,4529,2015,266,0.4
4530,4530,2015,269,0.5
4531,4531,2015,272,0.5
4532,4532,2015,275,0.5
4533,4533,2015,278,0.5
4534,4534,2015,281,0.5
4535,4535,2015,284,0.5
4536,4536,2015,287,0.5
4537,4537,2015,290,0.5
4538,4538,2015,293,0.5
4539,4539,2015,296,0.5
4540,4540,2015,299,0.5
4541,4541,2015,302,0.5
4542,4542,2015,305,0.5
4543,4543,2015,308,0.5
4544,4544,2015,311,0.5
4545,4545,2015,314,0.5
4546,4546,2015,317,0.5
4547,4547,2015,320,0.5
4548,4548,2015,323,0.5
4549,4549,2015,326,0.5
4550,4550,2015,329,0.5
4551,4551,2015,332,0.5
4552,4552,2015,335,0.5
4553,4553,2015,338,0.5
4554,4554,2015,341,0.5
4555,4555,2015,344,0.5
4556,4556,2015,347,0.5
4557,4557,2015,350,0.5
4558,4558,2015,353,0.5
4559,4559,2015,356,0.5
4560,4560,2015,363,0.5
4561,4561,2016,2,0.5
4562,4562,2016,5,0.5
4563,4563,2016,8,0.5
4564,4564,2016,11,0.5
4565,4565,2016,14,0.5
4566,4566,2016,17,0.5
4567,4567,2016,20,0.5
4568,4568,2016,23,0.5
4569,4569,2016,26,0.5
4570,4570,2016,29,0.5
4571,4571,2016,32,0.5
4572,4572,2016,35,0.5
4573,4573,2016,38,0.5
4574,4574,2016,41,0.5
4575,4575,2016,44,0.5
4576,4576,2016,47,0.5
4577,4577,2016,50,0.5
4578,4578,2016,53,0.5
4579,4579,2016,56,0.5
4580,4580,2016,59,0.5
4581,4581,2016,62,0.6
4582,4582,2016,65,0.6
4583,4583,2016,68,0.6
4584,4584,2016,71,0.6
4585,4585,2016,74,0.6
4586,4586,2016,77,0.6
4587,4587,2016,80,0.6
4588,4588,2016,83,0.6
4589,4589,2016,86,0.6
4590,4590,2016,89,0.6
4591,4591,2016,92,0.6
4592,4592,2016,95,0.6
4593,4593,2016,98,0.6
4594,4594,2016,101,0.6
4595,4595,2016,104,0.6
4596,4596,2016,107,0.6
4597,4597,2016,110,0.6
4598,4598,2016,113,0.6
4599,4599,2016,116,0.6
4600,4600,2016,119,0.6
4601,4601,2016,122,0.6
4602,4602,2016,125,0.6
4603,4603,2016,128,0.6
4604,4604,2016,131,0.6
4605,4605,2016,134,0.6
4606,4606,2016,137,0.6
4607,4607,2016,140,0.6
4608,4608,2016,143,0.6
4609,4609,2016,146,0.6
4610,4610,2016,149,0.6
4611,4611,2016,152,0.6
4612,4612,2016,155,0.6
4613,4613,2016,158,0.6
4614,4614,2016,161,0.6
4615,4615,2016,164,0.6
4616,4616,2016,167,0.6
4617,4617,2016,170,0.5
4618,4618,2016,173,0.6
4619,4619,2016,176,0.6
4620,4620,2016,179,0.6
4621,4621,2016,182,0.6
4622,4622,2016,185,0.6
4623,4623,2016,188,0.6
4624,4624,2016,191,0.6
4625,4625,2016,194,0.6
4626,4626,2016,197,0.5
4627,4627,2016,200,0.5
4628,4628,2016,203,0.5
4629,4629,2016,206,0.5
4630,4630,2016,209,0.6
4631,4631,2016,212,0.5
