timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,day_of_year,biweekly,Total_Biomass_C,Total_Biomass_N,N_Free
2238,1.003104e-09,7.6169e-06,0.07585265,0.01113697,0.4369963,0.2953484,0.09369785,0.2713374,0.5568938,0.0003942372,0.02128308,0.1573254,0.03679063,0.9359588,0.7598938,0.2776985,2.534092,1.108555,0.2082586,0.1658285,3.759799,8.606979,1996-08-20,Summer,1996,233,17,7.947349535103103,10.616102278595497,20.418380480025192
2239,1.002325e-09,7.693705e-06,0.07711817,0.01126248,0.4435515,0.3002333,0.09476031,0.2686213,0.562249,0.0004062667,0.02183277,0.1596,0.03667722,0.9382958,0.7631508,0.2780161,2.532052,1.104911,0.2074759,0.1670652,3.773053,8.650646,1996-08-23,Summer,1996,236,17,7.967286811407325,10.642734574490795,20.391748184129895
2240,1.00228e-09,7.778425e-06,0.07841516,0.01138895,0.4499598,0.3050942,0.09579135,0.2659291,0.5670502,0.0004188823,0.02236204,0.1618589,0.03654842,0.9402737,0.7656839,0.2784269,2.529789,1.102314,0.2070209,0.1681998,3.784519,8.687896,1996-08-26,Summer,1996,239,18,7.986532981727279,10.668443688162649,20.366039070458044
2241,1.002964e-09,7.871186e-06,0.07974181,0.01151821,0.4561999,0.3099189,0.0967861,0.2641833,0.5710573,0.0004320856,0.02287995,0.1641253,0.03639284,0.9414074,0.7668703,0.2784431,2.526717,1.097522,0.2056404,0.1693922,3.794735,8.719267,1996-08-29,Summer,1996,242,18,7.999235967788965,10.685412389322547,20.349070369298143
2242,1.004375e-09,7.972109e-06,0.08109622,0.01165192,0.4622421,0.314696,0.09773725,0.2641623,0.5740127,0.0004458796,0.02339433,0.166435,0.03618743,0.9412332,0.7660645,0.277755,2.522955,1.089762,0.2027887,0.1707454,3.804116,8.744205,1996-09-01,Fall,1996,245,18,8.003372902713375,10.690938524052553,20.343544234568135
2243,1.006509e-09,8.081311e-06,0.08247618,0.01178805,0.468075,0.3194131,0.09864423,0.2649017,0.5761649,0.0004602627,0.02388983,0.1687343,0.03595403,0.9404082,0.7643862,0.2767655,2.520154,1.082376,0.2004589,0.1720967,3.811965,8.762483,1996-09-04,Fall,1996,248,18,8.00715516501751,10.695990885633961,20.33849187298673
2244,1.009344e-09,8.198676e-06,0.0838728,0.01192509,0.472426,0.3240149,0.09932616,0.2663532,0.5753264,0.0004751813,0.02437285,0.1710596,0.03507433,0.9172708,0.7425179,0.2728079,1.932736,1.072846,0.184301,0.1736743,3.803948,8.697715,1996-09-07,Fall,1996,251,18,7.3603886109853445,9.832037455920975,21.202445302699715
2245,1.012814e-09,8.323518e-06,0.08526371,0.01206036,0.4760529,0.328363,0.09989298,0.2679146,0.57266,0.0004904634,0.02478362,0.1732674,0.03425385,0.9004601,0.7226254,0.269328,2.260325,1.067343,0.189137,0.1748647,3.791387,8.614571,1996-09-10,Fall,1996,254,19,7.659094407930813,10.231049891145561,20.80343286747513
2246,1.016911e-09,8.455935e-06,0.08665348,0.01219442,0.4796675,0.3325056,0.1004448,0.2697023,0.5697629,0.0005061239,0.02513719,0.1753621,0.03373046,0.8929329,0.7109994,0.267464,2.173709,1.065067,0.1914606,0.175492,3.780912,8.55582,1996-09-13,Fall,1996,257,19,7.562800230851911,10.102419732350167,20.932063026270523
2247,1.021624e-09,8.595918e-06,0.08804187,0.01233313,0.4832477,0.3364559,0.100975,0.2735268,0.566256,0.0005221516,0.02547124,0.1773815,0.03340738,0.8910785,0.703776,0.2653053,2.372125,1.056694,0.1892771,0.176213,3.7744,8.517835,1996-09-16,Fall,1996,260,19,7.752096168539624,10.355282026444463,20.679200732176227
2248,1.026953e-09,8.743616e-06,0.08943229,0.01247199,0.4864906,0.3402501,0.1014424,0.2776087,0.5622322,0.0005385674,0.02577465,0.1793125,0.03303379,0.8852684,0.6949942,0.262859,2.170343,1.049655,0.1874115,0.176792,3.765759,8.475158,1996-09-19,Fall,1996,263,19,7.535919632042952,10.066512517623378,20.96797024099731
2249,1.032875e-09,8.898883e-06,0.09081881,0.01261336,0.4895568,0.343862,0.1018692,0.2827402,0.5577144,0.0005553164,0.02605172,0.1811359,0.03274459,0.8823022,0.6884419,0.2600906,2.372701,1.040657,0.1845789,0.1774639,3.7587,8.440053,1996-09-22,Fall,1996,266,19,7.725906696315875,10.320298021459946,20.714184737160743
2250,1.0394e-09,9.061971e-06,0.0922078,0.01276338,0.4929109,0.3473447,0.1023158,0.29051,0.5532648,0.0005724454,0.02633472,0.1828779,0.03264754,0.8848556,0.6868821,0.2564294,2.463052,1.024652,0.1788891,0.1787245,3.758742,8.435524,1996-09-25,Fall,1996,269,20,7.8072437484104,10.428948391027934,20.605534367592757
2251,1.04654e-09,9.233154e-06,0.09360339,0.01291556,0.4963322,0.3507337,0.1027534,0.2989595,0.549007,0.0005899887,0.02660002,0.1845584,0.03258369,0.8876805,0.687621,0.2531061,2.502705,1.01329,0.1752842,0.1799317,3.760099,8.442188,1996-09-28,Fall,1996,272,20,7.84826458290054,10.483744190882607,20.550738567738083
2252,1.054296e-09,9.412563e-06,0.0950046,0.01306579,0.4993613,0.3540294,0.1031198,0.3077089,0.5442356,0.0006079365,0.0268557,0.1861734,0.03234903,0.8836629,0.6831625,0.2491813,2.36226,1.001423,0.1716696,0.1814002,3.758333,8.431568,1996-10-01,Fall,1996,275,20,7.695280370117296,10.279387248641202,20.75509550997949
2253,1.062623e-09,9.599711e-06,0.09639376,0.01320627,0.5002714,0.3571291,0.1031768,0.3140156,0.5361821,0.0006261295,0.02706335,0.1876447,0.03120511,0.8498203,0.6149713,0.2428612,1.65398,0.9860365,0.1237765,0.1847875,3.773667,8.302324,1996-10-04,Fall,1996,278,20,6.8231572202736235,9.11440154902189,21.9200812095988
2254,1.07142e-09,9.79331e-06,0.09773694,0.01333914,0.5003065,0.3598428,0.1031016,0.3191974,0.5265565,0.0006442313,0.02715591,0.188885,0.03019306,0.826303,0.5992754,0.2366657,2.071058,0.9866687,0.1468551,0.1863956,3.736225,8.155176,1996-10-07,Fall,1996,281,21,7.220190375681421,9.644760075117347,21.389722683503344
2255,1.080682e-09,9.99344e-06,0.09904701,0.01347033,0.5008963,0.3622755,0.1030917,0.3255908,0.5180123,0.0006622945,0.02719744,0.1899857,0.0298174,0.8224143,0.5966421,0.2341314,2.152362,0.9878376,0.157454,0.186691,3.70918,8.074957,1996-10-10,Fall,1996,284,21,7.307589169020682,9.761507743634658,21.27297501498603
2256,1.090389e-09,1.019987e-05,0.1003239,0.01359184,0.5000175,0.3644456,0.1028672,0.3301817,0.507685,0.0006802847,0.02720967,0.1909414,0.02894114,0.7970864,0.5565404,0.2305849,1.519177,0.9869465,0.1295886,0.1871532,3.689888,7.928184,1996-10-13,Fall,1996,287,21,6.573972435660389,8.781539486262554,22.252943272358138
2257,1.10044e-09,1.04113e-05,0.1015407,0.01370242,0.4980649,0.3662103,0.10248,0.3345217,0.4955885,0.0006979222,0.02717832,0.1916688,0.02796356,0.7710334,0.5343203,0.2232446,1.721287,0.9715399,0.140703,0.1882824,3.644058,7.752275,1996-10-16,Fall,1996,290,21,6.71003813460044,8.963296607951479,22.071186150669213
2258,1.110776e-09,1.06269e-05,0.1026896,0.01379992,0.4945788,0.3675581,0.1018631,0.3369069,0.4813273,0.0007150861,0.02708829,0.1921771,0.02645188,0.7309301,0.4972963,0.2138822,1.014103,0.9480975,0.1387152,0.1900025,3.587888,7.51921,1996-10-19,Fall,1996,293,21,5.878193504110777,7.852115120567185,23.182367638053506
2259,1.121245e-09,1.084457e-05,0.1037312,0.01387734,0.4884842,0.3682947,0.1008719,0.3339761,0.4633129,0.0007313436,0.02685298,0.192358,0.02433457,0.6723884,0.4251139,0.2053504,0.6002194,0.9410886,0.1087308,0.1913402,3.528437,7.180557,1996-10-22,Fall,1996,296,22,5.261067779291245,7.02775603273558,24.00672672588511
2260,1.131708e-09,1.106237e-05,0.1046436,0.01394099,0.4820282,0.3683376,0.09981708,0.3310128,0.4448242,0.000746378,0.02647459,0.1921863,0.02278242,0.6365365,0.3892986,0.1963541,1.068767,0.9368519,0.1118091,0.1916196,3.449459,6.874531,1996-10-25,Fall,1996,299,22,5.618042021501709,7.504603697405615,23.529879061215077
2261,1.142119e-09,1.127965e-05,0.1054424,0.01399334,0.4755937,0.3678306,0.09874217,0.3285536,0.4266729,0.0007602363,0.0260035,0.1917431,0.02155604,0.611238,0.3288623,0.1837789,0.9375943,0.8913007,0.08534876,0.1965835,3.40391,6.620458,1996-10-28,Fall,1996,302,22,5.291609327092118,7.0685535582210965,23.965929200399593
2262,1.152412e-09,1.149545e-05,0.1061287,0.01403601,0.469534,0.3668257,0.09770307,0.3272696,0.409245,0.0007728563,0.02546398,0.1910609,0.02076887,0.6019037,0.3212237,0.1783943,1.384254,0.9062186,0.1070863,0.1946464,3.333565,6.420283,1996-10-31,Fall,1996,305,22,5.722547182902412,7.64420212291473,23.39028063570596
2263,1.162574e-09,1.170958e-05,0.1067236,0.0140708,0.4638312,0.3654774,0.09670696,0.3267254,0.3932371,0.0007843846,0.0249066,0.1902307,0.0203638,0.5978897,0.301231,0.1755774,1.246963,0.9188913,0.09412012,0.1919976,3.28497,6.272294,1996-11-03,Winter,1996,308,22,5.529739775342574,7.386649192886276,23.647833565734416
2264,1.172547e-09,1.192118e-05,0.1072275,0.01409402,0.4575019,0.3638068,0.09561905,0.3247357,0.3771556,0.0007947861,0.0243212,0.1892473,0.01981667,0.5847113,0.2722859,0.1723431,1.101624,0.9279407,0.08116009,0.1895272,3.238003,6.110163,1996-11-06,Winter,1996,311,23,5.303924738452546,7.085004535496954,23.949478223123737
2265,1.182248e-09,1.212894e-05,0.1076301,0.0141029,0.4500579,0.3617758,0.09436288,0.3203097,0.3601891,0.0008039228,0.02369203,0.1880828,0.01886529,0.5571105,0.2310072,0.1609466,0.7546982,0.8833387,0.0674548,0.1928181,3.18684,5.904779,1996-11-09,Winter,1996,314,23,4.787258652922248,6.39483984805691,24.63964291056378
2266,1.191563e-09,1.233111e-05,0.1079142,0.01409699,0.4417346,0.3593094,0.092963,0.3141802,0.3426476,0.0008115824,0.02300271,0.1866971,0.01767542,0.5242041,0.1908753,0.1475033,0.7279331,0.8367202,0.05893128,0.1978861,3.124852,5.670681,1996-11-12,Winter,1996,317,23,4.5850985147015635,6.124793501847231,24.90968925677346
2267,1.20041e-09,1.252642e-05,0.1080788,0.01408001,0.4334317,0.3564247,0.09156306,0.308344,0.3258324,0.0008177092,0.02227177,0.1851137,0.01685174,0.5037033,0.1708617,0.1471098,0.8587009,0.8912796,0.06474891,0.1930071,3.055538,5.463237,1996-11-15,Winter,1996,320,23,4.692233426820409,6.267904759208991,24.766577999411698
2268,1.208739e-09,1.27141e-05,0.1081348,0.01405261,0.4251059,0.3532008,0.09015538,0.3025239,0.3093659,0.0008223732,0.0215224,0.1833778,0.01613289,0.4873594,0.1434769,0.1367825,0.7792958,0.8492634,0.05671693,0.196104,2.995878,5.279621,1996-11-18,Winter,1996,323,24,4.473406398508739,5.975594712492558,25.058888046128132
2269,1.216486e-09,1.289314e-05,0.1080815,0.01401435,0.4166244,0.3496567,0.08871941,0.2963902,0.2928455,0.0008255531,0.02075815,0.1814962,0.01539338,0.4722884,0.1257213,0.1347693,0.7858189,0.8777223,0.05455146,0.19249,2.931152,5.10287,1996-11-21,Winter,1996,326,24,4.428179897456486,5.91518096590283,25.11930179271786
2270,1.223587e-09,1.306252e-05,0.1079184,0.01396411,0.407733,0.3458095,0.08719916,0.2893473,0.2759911,0.0008263233,0.01998117,0.1794726,0.01434941,0.4485103,0.09608841,0.1098551,0.581102,0.7327761,0.03995274,0.2074068,2.867607,4.912319,1996-11-24,Winter,1996,329,24,3.958296587043587,5.28750890236578,25.74697385625491
2271,1.229947e-09,1.322066e-05,0.1076328,0.0138996,0.3980962,0.3416052,0.08552089,0.2807575,0.2588174,0.0008255143,0.01917608,0.1772722,0.01283241,0.4100956,0.06966879,0.08334598,0.4052128,0.5868412,0.02855675,0.2252531,2.785335,4.676371,1996-11-27,Winter,1996,332,24,3.5054232361899467,4.682558812945794,26.351923945674898
2272,1.235462e-09,1.336586e-05,0.1072151,0.01382082,0.3878106,0.3369967,0.08371353,0.270898,0.2415491,0.0008230205,0.0183408,0.1748805,0.01116361,0.3667971,0.05101517,0.06609185,0.2522841,0.5168387,0.02420086,0.2355584,2.686841,4.408649,1996-11-30,Winter,1996,335,24,3.1600113275954618,4.221156161195387,26.813326597425302
2273,1.240044e-09,1.349672e-05,0.1066669,0.01373095,0.377538,0.3319959,0.08190944,0.2612462,0.2251259,0.0008188476,0.01748739,0.1723181,0.00991147,0.3368113,0.0402537,0.06265315,0.4026641,0.5974559,0.03090932,0.2322782,2.586764,4.163228,1996-12-03,Winter,1996,338,25,3.3017882655600443,4.410542379522649,26.62394037909804
2274,1.243649e-09,1.361263e-05,0.1060051,0.01363187,0.367415,0.326697,0.08014254,0.2519374,0.2097732,0.0008128061,0.01663879,0.1696388,0.009062313,0.3172515,0.03139275,0.05796757,0.3112621,0.6306192,0.03267615,0.2299233,2.493778,3.95085,1996-12-06,Winter,1996,341,25,3.1628610029736484,4.224962769315742,26.80951998930495
2275,1.246231e-09,1.371287e-05,0.1052392,0.01352355,0.3572733,0.3211511,0.07837686,0.2425233,0.1952634,0.0008050387,0.01580291,0.1668676,0.008356919,0.2993948,0.02403771,0.05198196,0.2966678,0.63083,0.03172589,0.2282642,2.403926,3.751829,1996-12-09,Winter,1996,344,25,3.0680992518162307,4.098379631384977,26.936103127235715
2276,1.247752e-09,1.379684e-05,0.1043772,0.01340713,0.3472198,0.3154002,0.07662082,0.2332166,0.1816733,0.0007960045,0.01498444,0.1640234,0.007737338,0.2820505,0.01816694,0.04548174,0.2628599,0.6146083,0.02999535,0.2266984,2.317389,3.565311,1996-12-12,Winter,1996,347,25,2.939331160587752,3.9263706841676695,27.10811207445302
2277,1.248181e-09,1.386405e-05,0.1034256,0.01328347,0.3372912,0.3094773,0.07487369,0.2240799,0.168808,0.0007851796,0.01418653,0.16112,0.007114201,0.2641495,0.01344726,0.03781823,0.2567587,0.5682442,0.02608075,0.2262803,2.233796,3.387632,1996-12-15,Winter,1996,350,25,2.8072378758981813,3.7499199298141397,27.28456282880655
2278,1.247499e-09,1.391422e-05,0.1023918,0.01315449,0.3277401,0.3034197,0.07318547,0.2156503,0.1568131,0.000772435,0.01341298,0.1581736,0.006620282,0.2522699,0.01050411,0.03574012,0.3660977,0.6289216,0.02875051,0.2202901,2.156632,3.23671,1996-12-18,Winter,1996,353,26,2.913922212467499,3.8924293064989657,27.142053452121726
2279,1.24571e-09,1.394746e-05,0.1012876,0.01302128,0.3185815,0.2972888,0.0715618,0.2078802,0.1458102,0.0007585911,0.01267058,0.1552116,0.006266383,0.2443821,0.007987862,0.03122428,0.3664544,0.614538,0.02646421,0.2165623,2.087814,3.110672,1996-12-21,Winter,1996,356,26,2.8379656348057103,3.790966196863739,27.24351656175695
2280,1.242812e-09,1.396376e-05,0.1001191,0.0128832,0.3095055,0.2911108,0.06994844,0.2000567,0.1350877,0.0007418763,0.01196058,0.1522436,0.005805283,0.2337517,0.006071989,0.02714222,0.267975,0.6017001,0.02244546,0.2125265,2.02158,2.98507,1996-12-24,Winter,1996,359,26,2.661089713302812,3.5546946116010387,27.47978814701965
2281,1.238796e-09,1.396296e-05,0.0988886,0.01273983,0.3003868,0.2848862,0.06832505,0.1919323,0.1250512,0.0007246996,0.011278,0.1492673,0.005334855,0.2188919,0.004540325,0.02288848,0.1806488,0.5729065,0.01915951,0.2090904,1.955782,2.851442,1997-01-02,Winter,1997,2,1,2.476954713798796,3.3087263200128163,27.725756438607874
2282,1.23366e-09,1.394502e-05,0.09760122,0.01259281,0.2914955,0.2786255,0.06673744,0.1841241,0.1158435,0.0007073851,0.01062162,0.1462875,0.004945741,0.2061051,0.003455169,0.02033165,0.2533202,0.5942752,0.01927881,0.2045387,1.893661,2.728216,1997-01-05,Winter,1997,5,1,2.5109010913536594,3.3540720311229757,27.680410727497716
2283,1.227421e-09,1.391028e-05,0.09626561,0.01244333,0.2829298,0.2723638,0.06519762,0.1768134,0.1074847,0.0006902338,0.009994023,0.1433192,0.004629533,0.1949757,0.002560377,0.01669865,0.244883,0.5504102,0.01708902,0.2014664,1.836406,2.618026,1997-01-08,Winter,1997,8,1,2.400228508307421,3.2062351383493928,27.8282476202713
2284,1.220105e-09,1.385914e-05,0.09488887,0.0122924,0.274757,0.2661269,0.06372663,0.1701254,0.09987337,0.0006728117,0.009396417,0.1403735,0.004418831,0.1887206,0.002008205,0.01589975,0.3474455,0.6363558,0.02150905,0.1958464,1.785203,2.528881,1997-01-11,Winter,1997,11,1,2.5444512950601053,3.398888531572861,27.63559422704783
2285,1.211755e-09,1.37924e-05,0.09348208,0.01214221,0.2672579,0.2599678,0.0623896,0.164596,0.09311339,0.0006550241,0.00883392,0.1374741,0.004448688,0.1944042,0.001716715,0.01669373,0.5208488,0.7703176,0.02979653,0.1884736,1.746289,2.485682,1997-01-14,Winter,1997,14,1,2.826625680711755,3.775818239426575,27.258664519194117
2286,1.202428e-09,1.371101e-05,0.09205623,0.01199199,0.2600846,0.2539374,0.06111367,0.1594081,0.08694523,0.0006370139,0.008309942,0.1346423,0.004543162,0.1995543,0.001319217,0.01447647,0.3919114,0.7197157,0.02486254,0.1832339,1.714375,2.454024,1997-01-17,Winter,1997,17,2,2.608756877112428,3.4847881932319753,27.549694565388716
2287,1.192152e-09,1.36154e-05,0.09061281,0.0118402,0.2528838,0.248021,0.05981946,0.1538566,0.081213,0.0006194249,0.007817811,0.1318684,0.00453424,0.1944504,0.0009865032,0.01184663,0.306342,0.6419905,0.02042706,0.1787133,1.681688,2.400297,1997-01-20,Winter,1997,20,2,2.3978567556921515,3.2030669414263793,27.831415817194312
2288,1.18096e-09,1.350605e-05,0.08915385,0.01168887,0.2460429,0.2422099,0.05859374,0.1488103,0.07603776,0.0006020528,0.007353688,0.1291476,0.004631668,0.1939199,0.0008160847,0.01234413,0.4619926,0.7819141,0.028068,0.172131,1.654769,2.363023,1997-01-23,Winter,1997,23,2,2.66547165073096,3.5605480216857655,27.473934736934925
2289,1.168917e-09,1.338406e-05,0.08768925,0.01154043,0.2399151,0.2365513,0.0575105,0.1449514,0.07141959,0.0005842717,0.006922171,0.1265021,0.004952521,0.205961,0.0007423958,0.01289646,0.6363676,0.874819,0.03573568,0.165668,1.64095,2.372149,1997-01-26,Winter,1997,26,2,2.9207421547289174,3.901539413492692,27.132943345127998
2290,1.156088e-09,1.325053e-05,0.08622641,0.01139309,0.2340053,0.2310767,0.05646033,0.1411925,0.06710732,0.0005663858,0.006523923,0.1239438,0.005222612,0.2124811,0.0005686146,0.01076077,0.447939,0.7689759,0.02677668,0.1613765,1.631163,2.377293,1997-01-29,Winter,1997,29,3,2.592610187086088,3.4632193781165364,27.571263380504153
2291,1.142514e-09,1.310603e-05,0.08476554,0.01124709,0.2283765,0.2257643,0.05545788,0.1377256,0.06331671,0.000549413,0.006152533,0.1214607,0.005606606,0.2183823,0.0005166836,0.01118407,0.6392487,0.8681321,0.03658224,0.15569,1.62565,2.386765,1997-02-01,Winter,1997,32,3,2.870172072772514,3.8339876894978104,27.20049506912288
2292,1.128267e-09,1.295172e-05,0.08331579,0.01110542,0.2235159,0.2206531,0.05460041,0.135536,0.06007255,0.0005327338,0.005810875,0.1190712,0.006288948,0.2361711,0.0005169524,0.01176604,0.8454964,0.9374284,0.04751197,0.1503452,1.634078,2.442319,1997-02-04,Winter,1997,35,3,3.1497519420482667,4.207451631678535,26.827031126942156
2293,1.113424e-09,1.278888e-05,0.08188611,0.01096736,0.2191385,0.2157821,0.05383576,0.1339817,0.05719299,0.0005162749,0.005500749,0.1167924,0.007153919,0.2566809,0.0004855116,0.01233871,0.8270211,0.9778392,0.04590072,0.1453301,1.652051,2.518145,1997-02-07,Winter,1997,38,3,3.168356894493424,4.232304203869274,26.802178554751414
2294,1.098048e-09,1.261845e-05,0.08048053,0.01083212,0.2150403,0.211154,0.0531274,0.1326516,0.05465629,0.0005003658,0.005219428,0.1146248,0.008185969,0.2751087,0.0004754061,0.01295246,0.8621193,1.004738,0.04775241,0.1409541,1.675709,2.597021,1997-02-10,Winter,1997,41,3,3.2305857984480486,4.315429830362639,26.71905292825805
2295,1.082196e-09,1.24413e-05,0.07910264,0.01069955,0.2111571,0.2067671,0.0524638,0.1314327,0.05245299,0.0004851161,0.004964219,0.1125678,0.009383267,0.2903527,0.0004385651,0.01364644,0.818961,1.024838,0.04605282,0.1374335,1.70331,2.673341,1997-02-13,Winter,1997,44,4,3.203211749582196,4.278863463015189,26.755619295605502
2296,1.06592e-09,1.225818e-05,0.07775392,0.01056924,0.2073962,0.2026084,0.05182967,0.1301617,0.0504787,0.00047041,0.004731851,0.1106156,0.01064427,0.3017112,0.0004016605,0.01438169,0.7902676,1.038757,0.04514665,0.1349302,1.732272,2.740535,1997-02-16,Winter,1997,47,4,3.1828682207459194,4.251688493312455,26.782794265308237
2297,1.049266e-09,1.206972e-05,0.07643439,0.01044029,0.2035792,0.198658,0.05119666,0.1284899,0.04869292,0.0004563573,0.004518949,0.1087602,0.01192032,0.3071194,0.0003675951,0.01524551,0.6325252,1.0532,0.04675093,0.1333588,1.75875,2.787543,1997-02-19,Winter,1997,50,4,3.031726692169266,4.04979301623222,26.98468974238847
2298,1.032278e-09,1.187659e-05,0.07514466,0.01031586,0.2003682,0.1949042,0.05067146,0.1278678,0.047249,0.0004428121,0.004323583,0.1069973,0.01343791,0.3221243,0.0003969944,0.01633561,1.092681,1.062734,0.0635138,0.1326016,1.793015,2.865265,1997-02-22,Winter,1997,53,4,3.5221219671222777,4.704865046579706,26.329617712040985
2299,1.015044e-09,1.168013e-05,0.07389551,0.01019843,0.198124,0.1914054,0.05031108,0.1290176,0.04627696,0.0004298401,0.004150261,0.105354,0.01533301,0.349543,0.0004641359,0.01776712,1.287415,1.065701,0.0743959,0.1323058,1.841968,2.996822,1997-02-25,Winter,1997,56,4,3.752099728145044,5.0120702880298555,26.022412470590837
2300,9.976353e-10,1.148146e-05,0.07269268,0.01008573,0.196276,0.1881867,0.05002229,0.1307044,0.04553937,0.0004173541,0.003999491,0.1038405,0.01727341,0.374796,0.0005546349,0.01935203,1.26601,1.06015,0.08020036,0.132649,1.896264,3.136276,1997-02-28,Winter,1997,59,5,3.7527614324576355,5.012954195379045,26.021528563241645
