Index,Region,Station,Latitude.W.,Longitude.N.,Tow_start_depth.m.,Tow_end_depth.m.,Bottom_depth.m.,Year,Month,Day,Time,Twilight,Season,ZC1-EUP,ZC2-AMP,ZC3-DEC,ZC4-CLG,ZC5-CSM,ZS2-CTH,ZS3-CHA,ZS4-LAR,misc,ZF1-ICT,ZS1-JEL,date,EWE-ZF1-ICT,EWE-ZC1-EUP,EWE-ZC2-AMP,EWE-ZC3-DEC,EWE-ZC4-CLG,EWE-ZC5-CSM,EWE-ZS1-JEL,EWE-ZS2-CTH,EWE-ZS3-CHA,EWE-ZS4-LAR
UVI2003031008001,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2003,8,14,11:00,Daylight,Summer,0.274531608044927,3.10880582997344,0.0074678760002765,1.43088504067814,2.74372344728784,0.108451278,1.37227420167019,0.0236772900873194,0.0030669593055036,,,2003-08-14,0.02662041,0.6678588,0.5290272,0.1051808,0.8049685,0.6261041,0.002366275,0.03987427,0.264427,1.501331
UVI2003031008201,Central Strait of Georgia,GEO1,49.25,-123.748,400,0,400,2003,9,9,11:00,Daylight,Fall,0.0076368006673342,1.00129284003083,0.0144604800009706,0.562851200302845,0.995778800413012,0.020269799997732,0.178245839584815,,0.0026143998866096,,,2003-09-09,0.02789906,0.6741806,0.5465291,0.1048639,0.7935092,0.5743666,0.002641615,0.03709133,0.2709202,1.491858
UVI2003031008401,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2003,10,9,11:00,Daylight,Fall,0.0833636700304107,1.74777778480181,0.0173787119659418,0.592472398989146,1.50949367301806,0.0140210460016511,0.500112756057826,0.0033824700607955,0.0160898406384113,,,2003-10-09,0.03013612,0.7192468,0.5884943,0.1081733,0.8230814,0.5827001,0.003046127,0.03955826,0.289236,1.029514
UVI2003031008701,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2003,11,6,11:15,Daylight,Fall,1.42076278508147,1.52638527589056,0.114317891996278,0.93407652022874,0.689049309656522,0.0156251160012222,0.564713135896267,0.0057084300081642,0.003202679997479,,,2003-11-06,0.03109019,0.6889105,0.5887545,0.1018834,0.7397929,0.4886182,0.003257414,0.0355664,0.2874896,0.6957175
IOS2003037001401,Central Strait of Georgia,CPF1,49.367,-124.081,234,0,245,2003,11,11,17:37,Daylight,Fall,2.98364461204277,0.724711525215372,,0.340845336203078,0.55252629569925,0.0254082582085156,0.296601551752029,0.0049568220540834,0.0128269430146176,,,2003-11-11,0.03100525,0.6734794,0.5838299,0.09956933,0.7102563,0.4605401,0.003254301,0.03427267,0.2848121,0.609075
IOS2003037000801,Northern Strait of Georgia,CPF2,49.463,-124.495,250,0,330,2003,11,11,13:54,Daylight,Fall,2.7800177248697,0.814834949924726,0.0384786000145296,0.264058000154294,1.02920565239788,0.016242524999973,0.532258400232985,0.058261500135969,0.027165991550572,,,2003-11-11,0.03100525,0.6734794,0.5838299,0.09956933,0.7102563,0.4605401,0.003254301,0.03427267,0.2848121,0.609075
IOS2003037006501,Central Strait of Georgia,GEO1,49.25,-123.75,250,0,404,2003,11,13,15:21,Daylight,Fall,1.30408464995699,1.00484012503172,0.0101897999996373,0.752382000885717,1.21096822415077,0.020925899989846,0.413804800148209,0.030278999928696,0.005292999386552,,,2003-11-13,0.03088951,0.6583378,0.5778602,0.09736907,0.6834494,0.4341395,0.003244938,0.03288984,0.2816762,0.5698431
UVI2004000000101,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,1,16,11:00,Daylight,Winter,,0.670357271948699,0.0239101199984893,1.70025179742505,1.18644614271411,0.0188125469935332,0.350568581931738,0.0045665100006984,0.0019047599425108,,,2004-01-16,0.0246606,0.3556133,0.3822831,0.05536883,0.2645631,0.1108353,0.00230451,0.01008753,0.1899344,0.1379859
UVI2004000000301,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,2,11,11:00,Daylight,Winter,,0.548420925026091,,0.661023480442683,1.14630469076788,0.0129757679998687,0.583863539924745,0.006649110003338,0.001758120621621,0.0050679720007846,,2004-02-11,0.02167523,0.2710322,0.3078192,0.04461317,0.1784912,0.06857358,0.001818406,0.00567251,0.1568201,0.1409417
IOS2004006000601,Northern Strait of Georgia,MALASPIN,49.662,-124.213,239,0,250,2004,3,5,19:10,Daylight,Spring,2.76334964357678,0.419239937971996,0.0478588895598451,0.302229840050354,0.307060627624512,0.0160150554041497,0.177199810321388,0.0695432640684061,0.0159738020258734,0.005794937396584,,2004-03-05,0.0192252,0.2234732,0.2603104,0.04065703,0.1439692,0.07057837,0.001435601,0.003899052,0.1366844,0.3955016
IOS2004006001701,Northern Strait of Georgia,CPF2,49.469,-124.5,250,0,325,2004,3,6,15:20,Daylight,Spring,0.446605525847497,0.432757375026261,0.0340208999497818,0.737880999740182,0.639578323378586,0.0488340000145373,0.252105299922974,0.035940749943696,0.044980996507248,0.0205715999879912,,2004-03-06,0.0192252,0.2234732,0.2603104,0.04065703,0.1439692,0.07057837,0.001435601,0.003899052,0.1366844,0.3955016
IOS2004006002301,Central Strait of Georgia,GEO1,49.272,-123.748,250,0,404,2004,3,8,15:51,Daylight,Spring,0.0710607249108857,0.836211324975006,0.865421100046971,0.369763999499028,0.89429837607597,0.0139218750025049,0.165053949989383,,0.05368899952541,0.000887249991033,,2004-03-08,0.01896954,0.220315,0.256179,0.04056515,0.1435122,0.07368131,0.001395722,0.003793174,0.134987,0.4419406
IOS2004006002701,Central Strait of Georgia,GEO BAS,49.323,-123.967,250,0,400,2004,3,8,22:36,Night,Spring,0.0458863751635032,2.47375774974313,0.229884300074331,1.64830600147994,2.4570808335034,0.0244044000066265,0.334271750130229,0.0602115000867023,0.04062999575437,0.107146199930424,,2004-03-08,0.01896954,0.220315,0.256179,0.04056515,0.1435122,0.07368131,0.001395722,0.003793174,0.134987,0.4419406
IOS2004006002501,Central Strait of Georgia,GEO BAS,49.386,-123.967,250,0,398,2004,3,8,21:23,Night,Spring,0.32468869999787,0.984850500065344,0.0115037999680527,0.551577000300997,0.703463870164773,0.0101324249981073,0.460023249879459,0.012522750012864,0.009827002087735,0.0296740500139198,,2004-03-08,0.01896954,0.220315,0.256179,0.04056515,0.1435122,0.07368131,0.001395722,0.003793174,0.134987,0.4419406
IOS2004006003201,Central Strait of Georgia,CPF1,49.366,-124.08,220,0,230,2004,3,10,12:23,Daylight,Spring,0.461988559885207,0.274568931992379,0.134219448000238,0.397562880538153,1.80162204367849,0.0126529919999683,0.292692796039131,,0.017446882019182,0.0249359879925636,,2004-03-10,0.01872846,0.2180757,0.252503,0.04061096,0.1445168,0.07782406,0.00135782,0.003714264,0.1335007,0.4984986
IOS2004006003401,Central Strait of Georgia,HALIBUT,49.337,-123.664,220,0,238,2004,3,10,14:54,Daylight,Spring,0.278406853928751,0.419476265983256,0.0764398802458827,0.195540400272789,0.892984995992896,0.0104795460010035,0.494932900031474,0.0401629801381611,0.0173887993014833,0.0502785361116192,,2004-03-10,0.01872846,0.2180757,0.252503,0.04061096,0.1445168,0.07782406,0.00135782,0.003714264,0.1335007,0.4984986
IOS2004006003701,Central Strait of Georgia,NE PORLI,49.063,-123.401,250,0,262,2004,3,11,11:15,Daylight,Spring,0.0026993247051758,0.106057350105611,0.448927200334799,0.212956000658364,0.952173670600542,0.0036420750006138,0.132201050072996,0.007044749989587,0.003384999706544,0.095937449972449,,2004-03-11,0.01872846,0.2180757,0.252503,0.04061096,0.1445168,0.07782406,0.00135782,0.003714264,0.1335007,0.4984986
UVI2004000000601,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,3,17,11:00,Daylight,Spring,0.0236339621566722,0.432387617946339,0.133750656054832,0.276648839438765,0.624515581885035,0.0411449219933545,0.278779020471042,0.0555562802986952,0.024485760332188,0.116612496006128,,2004-03-17,0.01830288,0.2172076,0.2469181,0.04127547,0.1523868,0.09121711,0.001289045,0.003669255,0.1313814,0.650415
UVI2004000000801,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,3,24,12:00,Daylight,Spring,0.129023347535159,0.806341848003835,0.157000896002474,0.402604798189204,0.321361205375483,0.0076900590033422,0.657012096272356,0.0713711702664254,0.0142740000065068,0.058735404078547,,2004-03-24,0.01793959,0.2190938,0.2435069,0.04226959,0.1637918,0.1098361,0.001229163,0.003768166,0.1302906,0.7609878
UVI2004000001001,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,3,29,12:15,Daylight,Spring,0.0020593562269517,0.0855638939941271,0.134322084075478,0.181052040101629,0.146395506784458,0.0170824679831906,0.534437358170952,0.0424288799930479,0.0058110000928137,0.167741028006618,,2004-03-29,0.01762289,0.2216841,0.2417311,0.04314611,0.1745329,0.1304244,0.001176756,0.003983974,0.1299272,0.7492344
UVI2004000001201,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,4,6,12:15,Daylight,Spring,0.137114874053905,0.280971287986436,0.0482021278478836,0.672614279427023,0.289882085039462,0.0532709189831657,0.881066784189881,0.0527459399723611,0.0117015597440773,0.0360343619643686,,2004-04-06,0.01721656,0.2272436,0.2398862,0.04430295,0.1936029,0.1599549,0.001106285,0.004356894,0.1295461,0.6981364
IOS2004007000101,Central Strait of Georgia,CPF1,49.367,-124.084,230,0,243,2004,4,27,10:55,Daylight,Spring,1.13772285215877,2.31463483093826,0.326559059955391,0.759058881264018,0.663594964456582,0.175181409064821,1.14208464203307,0.0188908199355057,0.0716339579895746,0.138828690010341,0.0716382380062677,2004-04-27,0.01754928,0.3379402,0.2664182,0.06109465,0.4373412,0.4101802,0.001051691,0.009765351,0.1450343,1.589997
UVI2004000001401,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,5,28,12:15,Daylight,Spring,0.0027268019910129,0.742181505015306,0.376851852159385,1.22423808089168,0.646600615255444,0.0870908219928508,0.380785079883279,0.0059190300399531,0.0040934404835922,,0.0428536290114387,2004-05-28,0.01993634,0.5175147,0.3523102,0.08482501,0.7479315,0.677975,0.001240986,0.02669139,0.187212,1.831789
UVI2004000001601,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,6,6,12:15,Daylight,Summer,0.103175748347922,0.230973209988593,0.0574615079791745,0.31034484002413,0.190752198359362,0.0302312789727227,0.118278420423968,0.0088791299798643,0.0055504800532646,0.0001474200014627,0.0685751430108845,2004-06-06,0.02122405,0.5829458,0.3937581,0.09337673,0.8334849,0.755181,0.00138627,0.03422678,0.2070878,1.642862
UVI2004000001701,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,7,10,12:15,Daylight,Summer,0.158325570012214,2.49684505191578,0.119486015999284,0.748712640843423,0.868464367597242,0.0686226060074545,0.373447697997358,0.0118392300458933,0.0068562017671056,0.0269336339986634,,2004-07-10,0.02478709,0.658691,0.4897869,0.1036409,0.8496453,0.6930039,0.001945521,0.04142592,0.248756,1.514769
UVI2004000001901,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,8,11,12:15,Daylight,Summer,0.0049236720022253,0.722065889951575,0.046503287996848,0.367734119753798,0.985089690053302,0.0201681089984591,0.156393977994887,,0.0003665999337826,0.0434332079959427,,2004-08-11,0.0269898,0.6639955,0.5318846,0.1047346,0.7913089,0.6029338,0.002413525,0.03849781,0.2657022,1.560405
UVI2004000002101,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,9,1,12:15,Daylight,Fall,0.0717756000038705,2.00755179314846,0.0488985119651892,0.567272161218856,2.23742224390193,0.0526401720040049,0.393727385924617,0.0177582599196081,0.008884198685416,,,2004-09-01,0.02793247,0.6412319,0.5476108,0.1006327,0.7068248,0.5261041,0.00265323,0.03631425,0.2714479,0.8960955
UVI2004000002201,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,10,19,12:15,Daylight,Fall,,0.825184619927911,0.016346771999166,0.781781522196584,1.02067547580387,0.0162962280003022,0.226811207938395,0.0141218999677571,0.0019671597550238,,,2004-10-19,0.02964657,0.6781725,0.5604396,0.1032711,0.7714769,0.541294,0.002991665,0.03460793,0.2767062,1.325557
IOS2004030000701,Central Strait of Georgia,WG,49.291,-123.944,250,0,408,2004,10,20,23:18,Night,Fall,0.801119024994827,0.916383750034741,0.0254384999978094,1.87242200375063,1.31283579706058,0.0187062750020588,1.05493224939977,0.0353647497525045,0.009992999418815,,,2004-10-20,0.02964657,0.6781725,0.5604396,0.1032711,0.7714769,0.541294,0.002991665,0.03460793,0.2767062,1.325557
IOS2004030000601,Central Strait of Georgia,CPF1,49.364,-124.087,250,0,265,2004,10,20,22:09,Night,Fall,1.09087775000166,0.736356725049479,0.0364518000009585,1.11646100333591,0.800235425375543,0.0268458749970055,0.3576122999048,0.011297249960184,0.037026004028082,,,2004-10-20,0.02964657,0.6781725,0.5604396,0.1032711,0.7714769,0.541294,0.002991665,0.03460793,0.2767062,1.325557
IOS2004030000501,Northern Strait of Georgia,CPF2,49.466,-124.501,250,0,331,2004,10,20,20:02,Night,Fall,0.779401875008309,1.11966410006256,0.0301086000015516,1.58334799951262,1.24522592300762,0.0098300250017568,0.74163460052567,0.0090847500196117,0.011889997009464,,0.02413267500126,2004-10-20,0.02964657,0.6781725,0.5604396,0.1032711,0.7714769,0.541294,0.002991665,0.03460793,0.2767062,1.325557
IOS2004030001201,Central Strait of Georgia,GEO1,49.249,-123.747,250,0,406,2004,10,22,14:11,Daylight,Fall,0.402848725001908,0.908421225079907,0.104443199997023,1.69381299547229,1.28499506997375,0.0544002750309584,0.887471950825053,0.0269857505147355,0.025401992762704,0.0001764000039186,,2004-10-22,0.02975715,0.6806473,0.5620967,0.1033769,0.7730718,0.5445197,0.003011114,0.03487695,0.277496,1.27339
IOS2004030001301,Central Strait of Georgia,GEO1,49.248,-123.75,400,0,406,2004,10,22,14:36,Daylight,Fall,0.0387670799911764,1.06848291993601,0.0646675200001498,1.30928639604703,2.07710992441027,0.084238919993399,1.01921016019516,0.0132275999900004,0.0070975992096528,,,2004-10-22,0.02975715,0.6806473,0.5620967,0.1033769,0.7730718,0.5445197,0.003011114,0.03487695,0.277496,1.27339
UVI2004000002401,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2004,11,11,12:15,Daylight,Fall,0.11332662899889,0.848285294950388,0.0587925000002527,0.624775319499332,0.755915158906801,0.0051484679995514,0.179200475883247,0.0063846899878507,0.0018205202659768,,,2004-11-11,0.02972152,0.6232204,0.5504059,0.09365718,0.647027,0.4272406,0.003055815,0.03097634,0.2702046,0.5749555
UVI2005000000201,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2005,1,14,12:15,Daylight,Winter,,0.618341763026803,,0.789277318362977,0.974760268711288,0.0203425560044152,0.27951112786037,0.0004223700104481,0.0040700402335678,0.0432857879944799,,2005-01-14,0.0242589,0.3582861,0.3798102,0.05612351,0.2773192,0.1212086,0.002241376,0.01059768,0.1891925,0.1721023
UVI2005000000401,Central Strait of Georgia,GEO1,49.25,-123.748,380,0,400,2005,2,2,12:15,Daylight,Winter,,0.235070507996578,0.0227402640003051,0.291352079927926,0.273260736598125,0.0231116759996293,0.284199416021631,0.0011126400022287,0.0004636000098982,0.0051534840040251,,2005-02-02,0.02210384,0.2933922,0.3254719,0.04761242,0.2066004,0.0841011,0.001896158,0.007050731,0.1648194,0.1316301
UVI2005000000601,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2005,2,23,12:15,Daylight,Winter,0.10279842299812,0.174080984965506,0.0613927077712308,0.312765960404021,0.512212934570342,0.0365103179959063,0.13296800386639,0.0022826700039171,0.0062400002282857,0.0135413459769222,,2005-02-23,0.0198781,0.243354,0.2773959,0.04272558,0.1643407,0.07399543,0.001545515,0.004788481,0.1438751,0.3616217
UVI2005000000801,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2005,3,6,12:15,Daylight,Spring,0.0078785460927934,0.317060327956344,0.125474076429509,0.246584519564392,0.730026569161466,0.0770574870301274,0.178045998072191,0.132467399970316,0.0089185202241595,0.0456182998738871,,2005-03-06,0.01881354,0.2252994,0.2590321,0.04137145,0.1525836,0.08081184,0.001382572,0.004207248,0.1362084,0.4262552
UVI2005000001001,Central Strait of Georgia,GEO1,49.25,-123.748,400,0,400,2005,3,22,12:15,Daylight,Spring,0.0826700747494248,0.183976359961873,0.198249118940295,0.633038398426834,0.820348520123026,0.0584701199982803,1.01410600015129,0.162359999637823,0.0162591992032096,0.102071760045436,,2005-03-22,0.01784553,0.2276071,0.2465333,0.04360119,0.1810511,0.1215483,0.001222156,0.004197604,0.1315905,0.8314909
UVI2005000001201,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2005,4,9,12:15,Daylight,Spring,0.390541437381398,0.256835904006139,0.127908611830846,0.786258714911512,1.82420007610538,0.174113199006811,0.497251013386874,0.0236772900873194,0.018071040533286,0.287383824003998,,2005-04-09,0.01713466,0.2412941,0.2465098,0.04653602,0.2189903,0.1916367,0.001095262,0.005415405,0.1328476,0.6566195
UVI2005000001501,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2005,5,13,12:15,Daylight,Spring,0.191696193205604,0.791785488020661,0.151957728163968,0.593455200542453,0.275604341686388,0.199854134994115,0.201480864065584,0.0427880701524943,0.0044366399531266,0.002219489987923,,2005-05-13,0.01781913,0.3708603,0.2948816,0.06558611,0.473016,0.4684399,0.00106614,0.01572711,0.1588313,0.9197577
UVI2005000001701,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2005,6,23,12:15,Daylight,Summer,0.147720221990319,1.26538034994577,0.0629146439807146,0.416270399589856,0.667814782461099,0.105536925033403,0.395575439887773,0.0029600999839756,0.0025537199882126,0.006658469998244,,2005-06-23,0.02166422,0.5573617,0.4169194,0.08998331,0.7299983,0.6309007,0.001500569,0.03486948,0.215757,0.9402137
UVI2005000002001,Central Strait of Georgia,GEO1,49.25,-123.748,390,0,400,2005,9,24,12:15,Daylight,Fall,0.0693137640036391,1.28448305697966,0.0414629279823882,0.425786399453495,1.57822341550591,0.125606754027204,0.434735807524482,,0.0018876003096444,,,2005-09-24,0.02893849,0.7211937,0.5693306,0.1110473,0.8642457,0.6447994,0.0028136,0.04007709,0.2823288,1.582401
IOS2006019000801,Northern Strait of Georgia,CPF2,49.466,-124.5,299,0,327,2006,4,11,10:06,Daylight,Spring,0.0284846838225577,0.244379427496626,0.0273685464004133,0.055160716279931,0.272602367614772,0.0280022768936019,0.239693888210417,0.121060913865175,0.0003982678787543,0.0051613379991962,,2006-04-11,0.01615084,0.2042774,0.2244487,0.04176687,0.1648996,0.142587,0.0009800453,0.003723475,0.1221546,0.6694937
IOS2006019000901,Central Strait of Georgia,CPF1,49.367,-124.08,229,0,246,2006,4,11,12:53,Daylight,Spring,0.0129360016412961,0.745673922018674,0.0765224568382769,0.30466068325327,0.430438409385526,0.0141883361937543,0.269078892972514,0.131556378177599,0.0023229758042691,,,2006-04-11,0.01615084,0.2042774,0.2244487,0.04176687,0.1648996,0.142587,0.0009800453,0.003723475,0.1221546,0.6694937
IOS2006016010501,Central Strait of Georgia,GEO1,49.25,-123.747,395,0,407,2006,4,23,12:52,Daylight,Spring,0.213579583418037,0.530655560988447,0.106000146004974,0.894569142278877,1.65933006076451,0.0137414970136644,1.13534589337914,0.0686731199177646,0.0062378400326854,0.496737780012491,,2006-04-23,0.0158541,0.2252941,0.2269904,0.0459833,0.2157501,0.2096086,0.0009156179,0.004650167,0.1244699,0.9465027
IOS2006016010301,Central Strait of Georgia,CPF1,49.366,-124.084,234,0,244,2006,4,23,11:19,Daylight,Spring,0.112477061511513,0.26566799219599,0.0757873584763299,0.594670752206917,0.690705547878533,0.0132730649984224,0.48580730667586,0.0580357449184863,0.0024148797834601,0.0663999336061189,,2006-04-23,0.0158541,0.2252941,0.2269904,0.0459833,0.2157501,0.2096086,0.0009156179,0.004650167,0.1244699,0.9465027
IOS2006016010001,Northern Strait of Georgia,CPF2,49.466,-124.501,249,0,331,2006,4,23,9:17,Daylight,Spring,4.86156474936266,2.78666163776288,0.451535504749284,0.838600123584927,2.87995359435897,0.0433281663191151,1.63965389493066,0.247519945862709,0.0908262431217536,1.15855397287355,,2006-04-23,0.0158541,0.2252941,0.2269904,0.0459833,0.2157501,0.2096086,0.0009156179,0.004650167,0.1244699,0.9465027
IOS2006030000801,Northern Strait of Georgia,7,49.934,-125.067,165,0,288,2006,9,7,15:05,Daylight,Fall,0.190091368581702,0.01364936099915,0.11138390991957,0.603283559834274,0.270478346224361,0.0156406140021258,0.0472657680360801,0.172579769865889,0.0011107800239593,,,2006-09-07,0.02709677,0.6857161,0.5453522,0.1080268,0.8305006,0.6010249,0.002456933,0.0391691,0.2719382,1.508967
IOS2006030001001,Central Strait of Georgia,09 DEEP,49.25,-123.702,375,0,380,2006,9,8,3:05,Night,Fall,0.857687137508507,2.42620458747614,0.259717050019595,0.729511500198605,1.59748312536772,0.110789437472992,0.377872949932566,0.0129701249659125,0.002248499791716,0.0236297250053865,,2006-09-08,0.02709677,0.6857161,0.5453522,0.1080268,0.8305006,0.6010249,0.002456933,0.0391691,0.2719382,1.508967
