threeday_yrmo,threeday_yr,year,dayofyear,uPARxMixing
1067,89,2003,266,465.944
1068,89,2003,266,465.944
1069,90,2003,269,501.931
1070,90,2003,269,501.931
1071,90,2003,269,501.931
1072,90,2003,269,501.931
1073,90,2003,269,501.931
1074,90,2003,269,501.931
1075,90,2003,269,501.931
1076,90,2003,269,501.931
1077,90,2003,269,501.931
1078,90,2003,269,501.931
1079,90,2003,269,501.931
1080,90,2003,269,501.931
1081,91,2003,272,536.121
1082,91,2003,272,536.121
1083,91,2003,272,536.121
1084,91,2003,272,536.121
1085,91,2003,272,536.121
1086,91,2003,272,536.121
1087,91,2003,272,536.121
1088,91,2003,272,536.121
1089,91,2003,272,536.121
1090,91,2003,272,536.121
1091,91,2003,272,536.121
1092,91,2003,272,536.121
1093,92,2003,275,506.334
1094,92,2003,275,506.334
1095,92,2003,275,506.334
1096,92,2003,275,506.334
1097,92,2003,275,506.334
1098,92,2003,275,506.334
1099,92,2003,275,506.334
1100,92,2003,275,506.334
1101,92,2003,275,506.334
1102,92,2003,275,506.334
1103,92,2003,275,506.334
1104,92,2003,275,506.334
1105,93,2003,278,474.315
1106,93,2003,278,474.315
1107,93,2003,278,474.315
1108,93,2003,278,474.315
1109,93,2003,278,474.315
1110,93,2003,278,474.315
1111,93,2003,278,474.315
1112,93,2003,278,474.315
1113,93,2003,278,474.315
1114,93,2003,278,474.315
1115,93,2003,278,474.315
1116,93,2003,278,474.315
1117,94,2003,281,328.39
1118,94,2003,281,328.39
1119,94,2003,281,328.39
1120,94,2003,281,328.39
1121,94,2003,281,328.39
1122,94,2003,281,328.39
1123,94,2003,281,328.39
1124,94,2003,281,328.39
1125,94,2003,281,328.39
1126,94,2003,281,328.39
1127,94,2003,281,328.39
1128,94,2003,281,328.39
1129,95,2003,284,311.792
1130,95,2003,284,311.792
1131,95,2003,284,311.792
1132,95,2003,284,311.792
1133,95,2003,284,311.792
1134,95,2003,284,311.792
1135,95,2003,284,311.792
1136,95,2003,284,311.792
1137,95,2003,284,311.792
1138,95,2003,284,311.792
1139,95,2003,284,311.792
1140,95,2003,284,311.792
1141,96,2003,287,423.458
1142,96,2003,287,423.458
1143,96,2003,287,423.458
1144,96,2003,287,423.458
1145,96,2003,287,423.458
1146,96,2003,287,423.458
1147,96,2003,287,423.458
1148,96,2003,287,423.458
1149,96,2003,287,423.458
1150,96,2003,287,423.458
1151,96,2003,287,423.458
1152,96,2003,287,423.458
1153,97,2003,290,93.183
1154,97,2003,290,93.183
1155,97,2003,290,93.183
1156,97,2003,290,93.183
1157,97,2003,290,93.183
1158,97,2003,290,93.183
1159,97,2003,290,93.183
1160,97,2003,290,93.183
1161,97,2003,290,93.183
1162,97,2003,290,93.183
1163,97,2003,290,93.183
1164,97,2003,290,93.183
1165,98,2003,293,189.362
1166,98,2003,293,189.362
1167,98,2003,293,189.362
1168,98,2003,293,189.362
1169,98,2003,293,189.362
1170,98,2003,293,189.362
1171,98,2003,293,189.362
1172,98,2003,293,189.362
1173,98,2003,293,189.362
1174,98,2003,293,189.362
1175,98,2003,293,189.362
1176,98,2003,293,189.362
1177,99,2003,296,236.807
1178,99,2003,296,236.807
1179,99,2003,296,236.807
1180,99,2003,296,236.807
1181,99,2003,296,236.807
1182,99,2003,296,236.807
1183,99,2003,296,236.807
1184,99,2003,296,236.807
1185,99,2003,296,236.807
1186,99,2003,296,236.807
1187,99,2003,296,236.807
1188,99,2003,296,236.807
1189,100,2003,299,337.415
1190,100,2003,299,337.415
1191,100,2003,299,337.415
1192,100,2003,299,337.415
1193,100,2003,299,337.415
1194,100,2003,299,337.415
1195,100,2003,299,337.415
1196,100,2003,299,337.415
1197,100,2003,299,337.415
1198,100,2003,299,337.415
1199,100,2003,299,337.415
1200,100,2003,299,337.415
1201,101,2003,302,241.748
1202,101,2003,302,241.748
1203,101,2003,302,241.748
1204,101,2003,302,241.748
1205,101,2003,302,241.748
1206,101,2003,302,241.748
1207,101,2003,302,241.748
1208,101,2003,302,241.748
1209,101,2003,302,241.748
1210,101,2003,302,241.748
1211,101,2003,302,241.748
1212,101,2003,302,241.748
1213,102,2003,305,277.781
1214,102,2003,305,277.781
1215,102,2003,305,277.781
1216,102,2003,305,277.781
1217,102,2003,305,277.781
1218,102,2003,305,277.781
1219,102,2003,305,277.781
1220,102,2003,305,277.781
1221,102,2003,305,277.781
1222,102,2003,305,277.781
1223,102,2003,305,277.781
1224,102,2003,305,277.781
1225,103,2003,308,325.207
1226,103,2003,308,325.207
1227,103,2003,308,325.207
1228,103,2003,308,325.207
1229,103,2003,308,325.207
1230,103,2003,308,325.207
1231,103,2003,308,325.207
1232,103,2003,308,325.207
1233,103,2003,308,325.207
1234,103,2003,308,325.207
1235,103,2003,308,325.207
1236,103,2003,308,325.207
1237,104,2003,311,308.467
1238,104,2003,311,308.467
1239,104,2003,311,308.467
1240,104,2003,311,308.467
1241,104,2003,311,308.467
1242,104,2003,311,308.467
1243,104,2003,311,308.467
1244,104,2003,311,308.467
1245,104,2003,311,308.467
1246,104,2003,311,308.467
1247,104,2003,311,308.467
1248,104,2003,311,308.467
1249,105,2003,314,176.811
1250,105,2003,314,176.811
1251,105,2003,314,176.811
1252,105,2003,314,176.811
1253,105,2003,314,176.811
1254,105,2003,314,176.811
1255,105,2003,314,176.811
1256,105,2003,314,176.811
1257,105,2003,314,176.811
1258,105,2003,314,176.811
1259,105,2003,314,176.811
1260,105,2003,314,176.811
1261,106,2003,317,229.476
1262,106,2003,317,229.476
1263,106,2003,317,229.476
1264,106,2003,317,229.476
1265,106,2003,317,229.476
1266,106,2003,317,229.476
1267,106,2003,317,229.476
1268,106,2003,317,229.476
1269,106,2003,317,229.476
1270,106,2003,317,229.476
1271,106,2003,317,229.476
1272,106,2003,317,229.476
1273,107,2003,320,75.876
1274,107,2003,320,75.876
1275,107,2003,320,75.876
1276,107,2003,320,75.876
1277,107,2003,320,75.876
1278,107,2003,320,75.876
1279,107,2003,320,75.876
1280,107,2003,320,75.876
1281,107,2003,320,75.876
1282,107,2003,320,75.876
1283,107,2003,320,75.876
1284,107,2003,320,75.876
1285,108,2003,323,112.79
1286,108,2003,323,112.79
1287,108,2003,323,112.79
1288,108,2003,323,112.79
1289,108,2003,323,112.79
1290,108,2003,323,112.79
1291,108,2003,323,112.79
1292,108,2003,323,112.79
1293,108,2003,323,112.79
1294,108,2003,323,112.79
1295,108,2003,323,112.79
1296,108,2003,323,112.79
1297,109,2003,326,186.619
1298,109,2003,326,186.619
1299,109,2003,326,186.619
1300,109,2003,326,186.619
1301,109,2003,326,186.619
1302,109,2003,326,186.619
1303,109,2003,326,186.619
1304,109,2003,326,186.619
1305,109,2003,326,186.619
1306,109,2003,326,186.619
1307,109,2003,326,186.619
1308,109,2003,326,186.619
1309,110,2003,329,229.216
1310,110,2003,329,229.216
1311,110,2003,329,229.216
1312,110,2003,329,229.216
1313,110,2003,329,229.216
1314,110,2003,329,229.216
1315,110,2003,329,229.216
1316,110,2003,329,229.216
1317,110,2003,329,229.216
1318,110,2003,329,229.216
1319,110,2003,329,229.216
1320,110,2003,329,229.216
1321,111,2003,332,69.413
1322,111,2003,332,69.413
1323,111,2003,332,69.413
1324,111,2003,332,69.413
1325,111,2003,332,69.413
1326,111,2003,332,69.413
1327,111,2003,332,69.413
1328,111,2003,332,69.413
1329,111,2003,332,69.413
1330,111,2003,332,69.413
1331,111,2003,332,69.413
1332,111,2003,332,69.413
1333,112,2003,335,176.812
1334,112,2003,335,176.812
1335,112,2003,335,176.812
1336,112,2003,335,176.812
1337,112,2003,335,176.812
1338,112,2003,335,176.812
1339,112,2003,335,176.812
1340,112,2003,335,176.812
1341,112,2003,335,176.812
1342,112,2003,335,176.812
1343,112,2003,335,176.812
1344,112,2003,335,176.812
1345,113,2003,338,119.642
1346,113,2003,338,119.642
1347,113,2003,338,119.642
1348,113,2003,338,119.642
1349,113,2003,338,119.642
1350,113,2003,338,119.642
1351,113,2003,338,119.642
1352,113,2003,338,119.642
1353,113,2003,338,119.642
1354,113,2003,338,119.642
1355,113,2003,338,119.642
1356,113,2003,338,119.642
1357,114,2003,341,97.388
1358,114,2003,341,97.388
1359,114,2003,341,97.388
1360,114,2003,341,97.388
1361,114,2003,341,97.388
1362,114,2003,341,97.388
1363,114,2003,341,97.388
1364,114,2003,341,97.388
1365,114,2003,341,97.388
1366,114,2003,341,97.388
1367,114,2003,341,97.388
1368,114,2003,341,97.388
1369,115,2003,344,79.711
1370,115,2003,344,79.711
1371,115,2003,344,79.711
1372,115,2003,344,79.711
1373,115,2003,344,79.711
1374,115,2003,344,79.711
1375,115,2003,344,79.711
1376,115,2003,344,79.711
1377,115,2003,344,79.711
1378,115,2003,344,79.711
1379,115,2003,344,79.711
1380,115,2003,344,79.711
1381,116,2003,347,105.888
1382,116,2003,347,105.888
1383,116,2003,347,105.888
1384,116,2003,347,105.888
1385,116,2003,347,105.888
1386,116,2003,347,105.888
1387,116,2003,347,105.888
1388,116,2003,347,105.888
1389,116,2003,347,105.888
1390,116,2003,347,105.888
1391,116,2003,347,105.888
1392,116,2003,347,105.888
1393,117,2003,350,81.935
1394,117,2003,350,81.935
1395,117,2003,350,81.935
1396,117,2003,350,81.935
1397,117,2003,350,81.935
1398,117,2003,350,81.935
1399,117,2003,350,81.935
1400,117,2003,350,81.935
1401,117,2003,350,81.935
1402,117,2003,350,81.935
1403,117,2003,350,81.935
1404,117,2003,350,81.935
1405,118,2003,353,137.561
1406,118,2003,353,137.561
1407,118,2003,353,137.561
1408,118,2003,353,137.561
1409,118,2003,353,137.561
1410,118,2003,353,137.561
1411,118,2003,353,137.561
1412,118,2003,353,137.561
1413,118,2003,353,137.561
1414,118,2003,353,137.561
1415,118,2003,353,137.561
1416,118,2003,353,137.561
1417,119,2003,356,137.736
1418,119,2003,356,137.736
1419,119,2003,356,137.736
1420,119,2003,356,137.736
1421,119,2003,356,137.736
1422,119,2003,356,137.736
1423,119,2003,356,137.736
1424,119,2003,356,137.736
1425,119,2003,356,137.736
1426,119,2003,356,137.736
1427,119,2003,356,137.736
1428,119,2003,356,137.736
1429,120,2003,360,129.666
1430,120,2003,360,129.666
1431,120,2003,360,129.666
1432,120,2003,360,129.666
1433,120,2003,360,129.666
1434,120,2003,360,129.666
1435,120,2003,360,129.666
1436,120,2003,360,129.666
1437,120,2003,360,129.666
1438,120,2003,360,129.666
1439,120,2003,360,129.666
1440,120,2003,360,129.666
1441,121,2004,2,108.337
1442,121,2004,2,108.337
1443,121,2004,2,108.337
1444,121,2004,2,108.337
1445,121,2004,2,108.337
1446,121,2004,2,108.337
1447,121,2004,2,108.337
1448,121,2004,2,108.337
1449,121,2004,2,108.337
1450,121,2004,2,108.337
1451,121,2004,2,108.337
1452,121,2004,2,108.337
1453,122,2004,5,185.832
1454,122,2004,5,185.832
1455,122,2004,5,185.832
1456,122,2004,5,185.832
1457,122,2004,5,185.832
1458,122,2004,5,185.832
1459,122,2004,5,185.832
1460,122,2004,5,185.832
1461,122,2004,5,185.832
1462,122,2004,5,185.832
1463,122,2004,5,185.832
1464,122,2004,5,185.832
1465,123,2004,8,110.911
1466,123,2004,8,110.911
1467,123,2004,8,110.911
1468,123,2004,8,110.911
1469,123,2004,8,110.911
1470,123,2004,8,110.911
1471,123,2004,8,110.911
1472,123,2004,8,110.911
1473,123,2004,8,110.911
1474,123,2004,8,110.911
1475,123,2004,8,110.911
1476,123,2004,8,110.911
1477,124,2004,11,120.381
1478,124,2004,11,120.381
1479,124,2004,11,120.381
1480,124,2004,11,120.381
1481,124,2004,11,120.381
1482,124,2004,11,120.381
1483,124,2004,11,120.381
1484,124,2004,11,120.381
1485,124,2004,11,120.381
1486,124,2004,11,120.381
1487,124,2004,11,120.381
1488,124,2004,11,120.381
1489,125,2004,14,59.654
1490,125,2004,14,59.654
1491,125,2004,14,59.654
1492,125,2004,14,59.654
1493,125,2004,14,59.654
1494,125,2004,14,59.654
1495,125,2004,14,59.654
1496,125,2004,14,59.654
1497,125,2004,14,59.654
1498,125,2004,14,59.654
1499,125,2004,14,59.654
1500,125,2004,14,59.654
1501,126,2004,17,99.02
1502,126,2004,17,99.02
1503,126,2004,17,99.02
1504,126,2004,17,99.02
1505,126,2004,17,99.02
1506,126,2004,17,99.02
1507,126,2004,17,99.02
1508,126,2004,17,99.02
1509,126,2004,17,99.02
1510,126,2004,17,99.02
1511,126,2004,17,99.02
1512,126,2004,17,99.02
1513,127,2004,20,150.893
1514,127,2004,20,150.893
1515,127,2004,20,150.893
1516,127,2004,20,150.893
1517,127,2004,20,150.893
1518,127,2004,20,150.893
1519,127,2004,20,150.893
1520,127,2004,20,150.893
1521,127,2004,20,150.893
1522,127,2004,20,150.893
1523,127,2004,20,150.893
1524,127,2004,20,150.893
1525,128,2004,23,78.02
1526,128,2004,23,78.02
1527,128,2004,23,78.02
1528,128,2004,23,78.02
1529,128,2004,23,78.02
1530,128,2004,23,78.02
1531,128,2004,23,78.02
1532,128,2004,23,78.02
1533,128,2004,23,78.02
1534,128,2004,23,78.02
1535,128,2004,23,78.02
1536,128,2004,23,78.02
1537,129,2004,26,135.715
1538,129,2004,26,135.715
1539,129,2004,26,135.715
1540,129,2004,26,135.715
1541,129,2004,26,135.715
1542,129,2004,26,135.715
1543,129,2004,26,135.715
1544,129,2004,26,135.715
1545,129,2004,26,135.715
1546,129,2004,26,135.715
1547,129,2004,26,135.715
1548,129,2004,26,135.715
1549,130,2004,29,83.312
1550,130,2004,29,83.312
1551,130,2004,29,83.312
1552,130,2004,29,83.312
1553,130,2004,29,83.312
1554,130,2004,29,83.312
1555,130,2004,29,83.312
1556,130,2004,29,83.312
1557,130,2004,29,83.312
1558,130,2004,29,83.312
1559,130,2004,29,83.312
1560,130,2004,29,83.312
1561,131,2004,32,153.295
1562,131,2004,32,153.295
1563,131,2004,32,153.295
1564,131,2004,32,153.295
1565,131,2004,32,153.295
1566,131,2004,32,153.295
1567,131,2004,32,153.295
1568,131,2004,32,153.295
1569,131,2004,32,153.295
1570,131,2004,32,153.295
1571,131,2004,32,153.295
1572,131,2004,32,153.295
1573,132,2004,35,233.732
1574,132,2004,35,233.732
1575,132,2004,35,233.732
1576,132,2004,35,233.732
1577,132,2004,35,233.732
1578,132,2004,35,233.732
1579,132,2004,35,233.732
1580,132,2004,35,233.732
1581,132,2004,35,233.732
1582,132,2004,35,233.732
1583,132,2004,35,233.732
1584,132,2004,35,233.732
1585,133,2004,38,220.667
1586,133,2004,38,220.667
1587,133,2004,38,220.667
1588,133,2004,38,220.667
1589,133,2004,38,220.667
1590,133,2004,38,220.667
1591,133,2004,38,220.667
1592,133,2004,38,220.667
1593,133,2004,38,220.667
1594,133,2004,38,220.667
1595,133,2004,38,220.667
1596,133,2004,38,220.667
1597,134,2004,41,308.939
1598,134,2004,41,308.939
1599,134,2004,41,308.939
1600,134,2004,41,308.939
1601,134,2004,41,308.939
1602,134,2004,41,308.939
1603,134,2004,41,308.939
1604,134,2004,41,308.939
1605,134,2004,41,308.939
1606,134,2004,41,308.939
1607,134,2004,41,308.939
1608,134,2004,41,308.939
1609,135,2004,44,311.816
1610,135,2004,44,311.816
1611,135,2004,44,311.816
1612,135,2004,44,311.816
1613,135,2004,44,311.816
1614,135,2004,44,311.816
1615,135,2004,44,311.816
1616,135,2004,44,311.816
1617,135,2004,44,311.816
1618,135,2004,44,311.816
1619,135,2004,44,311.816
1620,135,2004,44,311.816
1621,136,2004,47,145.498
1622,136,2004,47,145.498
1623,136,2004,47,145.498
1624,136,2004,47,145.498
1625,136,2004,47,145.498
1626,136,2004,47,145.498
1627,136,2004,47,145.498
1628,136,2004,47,145.498
1629,136,2004,47,145.498
1630,136,2004,47,145.498
1631,136,2004,47,145.498
1632,136,2004,47,145.498
1633,137,2004,50,290.541
1634,137,2004,50,290.541
1635,137,2004,50,290.541
1636,137,2004,50,290.541
1637,137,2004,50,290.541
1638,137,2004,50,290.541
1639,137,2004,50,290.541
1640,137,2004,50,290.541
1641,137,2004,50,290.541
1642,137,2004,50,290.541
1643,137,2004,50,290.541
1644,137,2004,50,290.541
1645,138,2004,53,403.188
1646,138,2004,53,403.188
1647,138,2004,53,403.188
1648,138,2004,53,403.188
1649,138,2004,53,403.188
1650,138,2004,53,403.188
1651,138,2004,53,403.188
1652,138,2004,53,403.188
1653,138,2004,53,403.188
1654,138,2004,53,403.188
1655,138,2004,53,403.188
1656,138,2004,53,403.188
1657,139,2004,56,208.915
1658,139,2004,56,208.915
1659,139,2004,56,208.915
1660,139,2004,56,208.915
1661,139,2004,56,208.915
1662,139,2004,56,208.915
1663,139,2004,56,208.915
1664,139,2004,56,208.915
1665,139,2004,56,208.915
1666,139,2004,56,208.915
1667,139,2004,56,208.915
1668,139,2004,56,208.915
1669,140,2004,59,264.662
1670,140,2004,59,264.662
1671,140,2004,59,264.662
1672,140,2004,59,264.662
1673,140,2004,59,264.662
1674,140,2004,59,264.662
1675,140,2004,59,264.662
1676,140,2004,59,264.662
1677,140,2004,59,264.662
1678,140,2004,59,264.662
1679,140,2004,59,264.662
1680,140,2004,59,264.662
1681,141,2004,62,383.127
1682,141,2004,62,383.127
1683,141,2004,62,383.127
1684,141,2004,62,383.127
1685,141,2004,62,383.127
1686,141,2004,62,383.127
1687,141,2004,62,383.127
1688,141,2004,62,383.127
1689,141,2004,62,383.127
1690,141,2004,62,383.127
1691,141,2004,62,383.127
1692,141,2004,62,383.127
1693,142,2004,65,365.934
1694,142,2004,65,365.934
1695,142,2004,65,365.934
1696,142,2004,65,365.934
1697,142,2004,65,365.934
1698,142,2004,65,365.934
1699,142,2004,65,365.934
1700,142,2004,65,365.934
1701,142,2004,65,365.934
1702,142,2004,65,365.934
1703,142,2004,65,365.934
1704,142,2004,65,365.934
1705,143,2004,68,240.715
1706,143,2004,68,240.715
1707,143,2004,68,240.715
1708,143,2004,68,240.715
1709,143,2004,68,240.715
1710,143,2004,68,240.715
1711,143,2004,68,240.715
1712,143,2004,68,240.715
1713,143,2004,68,240.715
1714,143,2004,68,240.715
1715,143,2004,68,240.715
1716,143,2004,68,240.715
1717,144,2004,71,492.502
1718,144,2004,71,492.502
1719,144,2004,71,492.502
1720,144,2004,71,492.502
1721,144,2004,71,492.502
1722,144,2004,71,492.502
1723,144,2004,71,492.502
1724,144,2004,71,492.502
1725,144,2004,71,492.502
1726,144,2004,71,492.502
1727,144,2004,71,492.502
1728,144,2004,71,492.502
1729,145,2004,74,405.57
1730,145,2004,74,405.57
1731,145,2004,74,405.57
1732,145,2004,74,405.57
1733,145,2004,74,405.57
1734,145,2004,74,405.57
1735,145,2004,74,405.57
1736,145,2004,74,405.57
1737,145,2004,74,405.57
1738,145,2004,74,405.57
1739,145,2004,74,405.57
1740,145,2004,74,405.57
1741,146,2004,77,285.634
1742,146,2004,77,285.634
1743,146,2004,77,285.634
1744,146,2004,77,285.634
1745,146,2004,77,285.634
1746,146,2004,77,285.634
1747,146,2004,77,285.634
1748,146,2004,77,285.634
1749,146,2004,77,285.634
1750,146,2004,77,285.634
1751,146,2004,77,285.634
1752,146,2004,77,285.634
1753,147,2004,80,497.409
1754,147,2004,80,497.409
1755,147,2004,80,497.409
1756,147,2004,80,497.409
1757,147,2004,80,497.409
1758,147,2004,80,497.409
1759,147,2004,80,497.409
1760,147,2004,80,497.409
1761,147,2004,80,497.409
1762,147,2004,80,497.409
1763,147,2004,80,497.409
1764,147,2004,80,497.409
1765,148,2004,83,486.831
1766,148,2004,83,486.831
1767,148,2004,83,486.831
1768,148,2004,83,486.831
1769,148,2004,83,486.831
1770,148,2004,83,486.831
1771,148,2004,83,486.831
1772,148,2004,83,486.831
1773,148,2004,83,486.831
1774,148,2004,83,486.831
1775,148,2004,83,486.831
1776,148,2004,83,486.831
1777,149,2004,86,266.176
1778,149,2004,86,266.176
1779,149,2004,86,266.176
1780,149,2004,86,266.176
1781,149,2004,86,266.176
1782,149,2004,86,266.176
1783,149,2004,86,266.176
1784,149,2004,86,266.176
1785,149,2004,86,266.176
1786,149,2004,86,266.176
1787,149,2004,86,266.176
1788,149,2004,86,266.176
1789,150,2004,89,481.488
1790,150,2004,89,481.488
1791,150,2004,89,481.488
1792,150,2004,89,481.488
1793,150,2004,89,481.488
1794,150,2004,89,481.488
1795,150,2004,89,481.488
1796,150,2004,89,481.488
1797,150,2004,89,481.488
1798,150,2004,89,481.488
1799,150,2004,89,481.488
1800,150,2004,89,481.488
1801,151,2004,92,554.377
1802,151,2004,92,554.377
1803,151,2004,92,554.377
1804,151,2004,92,554.377
1805,151,2004,92,554.377
1806,151,2004,92,554.377
1807,151,2004,92,554.377
1808,151,2004,92,554.377
1809,151,2004,92,554.377
1810,151,2004,92,554.377
1811,151,2004,92,554.377
1812,151,2004,92,554.377
1813,152,2004,95,666.684
1814,152,2004,95,666.684
1815,152,2004,95,666.684
1816,152,2004,95,666.684
1817,152,2004,95,666.684
1818,152,2004,95,666.684
1819,152,2004,95,666.684
1820,152,2004,95,666.684
1821,152,2004,95,666.684
1822,152,2004,95,666.684
1823,152,2004,95,666.684
1824,152,2004,95,666.684
1825,153,2004,98,617.306
1826,153,2004,98,617.306
1827,153,2004,98,617.306
1828,153,2004,98,617.306
1829,153,2004,98,617.306
1830,153,2004,98,617.306
1831,153,2004,98,617.306
1832,153,2004,98,617.306
1833,153,2004,98,617.306
1834,153,2004,98,617.306
1835,153,2004,98,617.306
1836,153,2004,98,617.306
1837,154,2004,101,759.741
1838,154,2004,101,759.741
1839,154,2004,101,759.741
1840,154,2004,101,759.741
1841,154,2004,101,759.741
1842,154,2004,101,759.741
1843,154,2004,101,759.741
1844,154,2004,101,759.741
1845,154,2004,101,759.741
1846,154,2004,101,759.741
1847,154,2004,101,759.741
1848,154,2004,101,759.741
1849,155,2004,104,581.168
1850,155,2004,104,581.168
1851,155,2004,104,581.168
1852,155,2004,104,581.168
1853,155,2004,104,581.168
1854,155,2004,104,581.168
1855,155,2004,104,581.168
1856,155,2004,104,581.168
1857,155,2004,104,581.168
1858,155,2004,104,581.168
1859,155,2004,104,581.168
1860,155,2004,104,581.168
1861,156,2004,107,535.826
1862,156,2004,107,535.826
1863,156,2004,107,535.826
1864,156,2004,107,535.826
1865,156,2004,107,535.826
1866,156,2004,107,535.826
